com.samsung.shealth.stress,6210049,7
start_time,custom,binning_data,tag_id,update_time,create_time,max,min,score,algorithm,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
2021-06-05 01:00:00.000,,f784566f-cf76-a679-bf5e-aed0befd8fd5.binning_data.json,10011,2021-06-05 01:13:44.384,2021-06-05 01:13:44.384,98.0,97.0,97.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-05 01:13:44.381,f784566f-cf76-a679-bf5e-aed0befd8fd5,
2021-05-24 10:00:00.000,,6646fdb6-c52f-d033-e33f-9b77d7dacb5b.binning_data.json,10011,2021-05-24 11:02:09.856,2021-05-24 10:36:21.484,98.0,7.0,56.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-24 10:59:59.999,6646fdb6-c52f-d033-e33f-9b77d7dacb5b,
2021-05-30 13:00:00.000,,814f7965-40f4-ac86-6128-ff65d405d432.binning_data.json,10011,2021-05-30 14:00:17.773,2021-05-30 13:11:57.383,100.0,4.0,73.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-30 13:59:59.999,814f7965-40f4-ac86-6128-ff65d405d432,
2021-06-07 02:00:00.000,,fe51f98f-fde8-7c25-977b-9642e2966567.binning_data.json,10011,2021-06-07 03:10:05.439,2021-06-07 03:10:05.439,98.0,98.0,98.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-07 02:59:59.999,fe51f98f-fde8-7c25-977b-9642e2966567,
2021-05-12 06:00:00.000,,78b3b30a-4f37-337f-d1d1-f3311955f87e.binning_data.json,10011,2021-05-12 07:05:44.229,2021-05-12 06:06:32.272,97.0,0.0,40.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-12 06:59:59.999,78b3b30a-4f37-337f-d1d1-f3311955f87e,
2021-06-13 12:00:00.000,,c4b8f64c-9eb4-ad21-883e-08b52ae2d67e.binning_data.json,10011,2021-06-13 13:01:58.312,2021-06-13 12:24:46.462,21.0,0.0,12.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-13 12:59:59.999,c4b8f64c-9eb4-ad21-883e-08b52ae2d67e,
2021-05-12 07:00:00.000,,3260900b-b9dc-80de-cc8f-5b71fbf70979.binning_data.json,10011,2021-05-12 08:01:56.409,2021-05-12 07:10:41.703,100.0,1.0,56.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-12 07:59:59.999,3260900b-b9dc-80de-cc8f-5b71fbf70979,
2021-05-19 03:00:00.000,,80f318d9-224d-02d4-590e-b85f607fb380.binning_data.json,10011,2021-05-19 04:02:27.113,2021-05-19 03:25:18.619,100.0,4.0,88.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-19 03:59:59.999,80f318d9-224d-02d4-590e-b85f607fb380,
2021-06-07 03:00:00.000,,2960a852-46ef-dc7e-80b4-4b100a8548bb.binning_data.json,10011,2021-06-07 04:00:21.488,2021-06-07 03:43:55.030,100.0,1.0,32.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-07 03:59:59.999,2960a852-46ef-dc7e-80b4-4b100a8548bb,
2021-05-30 14:00:00.000,,f7c68ae5-ecbe-603a-2d95-f12ddb0816fb.binning_data.json,10011,2021-05-30 15:02:17.063,2021-05-30 14:34:31.718,100.0,2.0,92.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-30 14:59:59.999,f7c68ae5-ecbe-603a-2d95-f12ddb0816fb,
2021-05-24 11:00:00.000,,7e2aed10-0863-e4d6-c7a8-eecccfda1391.binning_data.json,10011,2021-05-24 12:48:59.551,2021-05-24 11:19:36.925,100.0,11.0,54.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-24 11:59:59.999,7e2aed10-0863-e4d6-c7a8-eecccfda1391,
2021-06-13 13:00:00.000,,85a4c571-a7b4-3929-4a9d-4c12b3cf9f28.binning_data.json,10011,2021-06-13 14:01:30.461,2021-06-13 13:04:34.460,45.0,0.0,25.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-13 13:59:59.999,85a4c571-a7b4-3929-4a9d-4c12b3cf9f28,
2021-05-19 04:00:00.000,,44c99290-d8af-55ec-13b0-a0d526ba0bb3.binning_data.json,10011,2021-05-19 05:05:49.446,2021-05-19 05:05:49.446,97.0,23.0,82.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-19 04:59:59.999,44c99290-d8af-55ec-13b0-a0d526ba0bb3,
2021-06-07 04:00:00.000,,d9f45d1e-adea-af62-4474-e4c564f6fee5.binning_data.json,10011,2021-06-07 05:06:06.419,2021-06-07 04:11:38.815,93.0,0.0,36.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-07 04:59:59.999,d9f45d1e-adea-af62-4474-e4c564f6fee5,
2021-05-24 12:00:00.000,,0cc362fa-0ae4-5f70-079b-acc93708fcf8.binning_data.json,10011,2021-05-24 13:00:07.369,2021-05-24 13:00:07.369,100.0,0.0,87.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-24 12:59:59.999,0cc362fa-0ae4-5f70-079b-acc93708fcf8,
2021-05-12 08:00:00.000,,ec4fd2c6-6a86-83ee-e89d-17a5c97fbb84.binning_data.json,10011,2021-05-12 09:02:10.864,2021-05-12 08:40:27.240,100.0,13.0,92.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-12 08:59:59.999,ec4fd2c6-6a86-83ee-e89d-17a5c97fbb84,
2021-06-13 14:00:00.000,,2f360e0c-9f3c-78e4-65e9-1b7a481e226b.binning_data.json,10011,2021-06-13 15:06:15.368,2021-06-13 15:06:15.368,99.0,0.0,43.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-13 14:59:59.999,2f360e0c-9f3c-78e4-65e9-1b7a481e226b,
2021-05-19 06:00:00.000,,3a91a969-1ac6-f12d-540c-b2140e065695.binning_data.json,10011,2021-05-19 07:01:19.860,2021-05-19 06:55:10.353,100.0,28.0,88.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-19 06:59:59.999,3a91a969-1ac6-f12d-540c-b2140e065695,
2021-06-07 05:00:00.000,,f32a24c3-6506-eccb-0eb8-dba56daeb1cf.binning_data.json,10011,2021-06-07 06:03:01.027,2021-06-07 05:55:21.074,100.0,1.0,43.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-07 05:59:59.999,f32a24c3-6506-eccb-0eb8-dba56daeb1cf,
2021-05-30 15:00:00.000,,b6a46e00-0eb1-e84b-5987-745d8290b328.binning_data.json,10011,2021-05-30 16:00:54.678,2021-05-30 16:00:54.678,100.0,4.0,53.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-30 15:59:59.999,b6a46e00-0eb1-e84b-5987-745d8290b328,
2021-05-24 13:00:00.000,,68b01eca-2137-7a2c-55fc-ec5e09587257.binning_data.json,10011,2021-05-24 14:03:19.948,2021-05-24 13:10:54.419,100.0,5.0,76.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-24 13:59:59.999,68b01eca-2137-7a2c-55fc-ec5e09587257,
2021-05-19 07:00:00.000,,d600129c-1e43-a5c0-b51e-9b972472b960.binning_data.json,10011,2021-05-19 08:01:25.060,2021-05-19 07:41:26.613,99.0,1.0,65.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-19 07:59:59.999,d600129c-1e43-a5c0-b51e-9b972472b960,
2021-06-13 15:00:00.000,,fe565a1a-48bc-a58d-27d7-825d8e7e8420.binning_data.json,10011,2021-06-13 16:00:44.686,2021-06-13 15:28:18.462,99.0,24.0,75.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-13 15:59:59.999,fe565a1a-48bc-a58d-27d7-825d8e7e8420,
2021-06-07 06:00:00.000,,cbba2252-16e8-88d4-ccf2-17f68e135c50.binning_data.json,10011,2021-06-07 07:08:05.732,2021-06-07 06:36:58.743,94.0,1.0,36.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-07 06:59:59.999,cbba2252-16e8-88d4-ccf2-17f68e135c50,
2021-05-30 16:00:00.000,,3919467f-0f7f-967e-bb6c-5e875db18d59.binning_data.json,10011,2021-05-30 17:06:07.405,2021-05-30 16:05:48.519,99.0,1.0,28.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-30 16:59:59.999,3919467f-0f7f-967e-bb6c-5e875db18d59,
2021-05-24 14:00:00.000,,a967a22d-6399-ed13-90f3-2f076bb81d2c.binning_data.json,10011,2021-05-24 15:01:23.496,2021-05-24 14:06:44.696,100.0,1.0,75.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-24 14:59:59.999,a967a22d-6399-ed13-90f3-2f076bb81d2c,
2021-05-19 08:00:00.000,,0073b4b7-bc80-7965-2ee6-feab85c34bbe.binning_data.json,10011,2021-05-19 09:00:23.755,2021-05-19 09:00:23.755,98.0,22.0,77.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-19 08:59:59.999,0073b4b7-bc80-7965-2ee6-feab85c34bbe,
2021-05-12 09:00:00.000,,1af112bc-c1c9-92a6-ea08-49d04ecf103d.binning_data.json,10011,2021-05-12 10:08:45.419,2021-05-12 09:37:46.628,99.0,11.0,60.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-12 09:59:59.999,1af112bc-c1c9-92a6-ea08-49d04ecf103d,
2021-06-07 07:00:00.000,,4f0c3d91-de1b-03b0-dfdd-85579d5f9c79.binning_data.json,10011,2021-06-07 08:00:45.767,2021-06-07 07:52:05.524,95.0,0.0,32.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-07 07:59:59.999,4f0c3d91-de1b-03b0-dfdd-85579d5f9c79,
2021-05-30 22:00:00.000,,138ae78a-0ca4-afc6-c7c7-6e62648b1df5.binning_data.json,10011,2021-05-30 23:16:28.547,2021-05-30 23:16:28.547,100.0,100.0,100.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-30 22:59:59.999,138ae78a-0ca4-afc6-c7c7-6e62648b1df5,
2021-06-13 16:00:00.000,,aef86dd8-5d8b-e69d-7569-83e875f03250.binning_data.json,10011,2021-06-13 17:01:50.515,2021-06-13 16:03:53.309,100.0,16.0,81.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-13 16:59:59.999,aef86dd8-5d8b-e69d-7569-83e875f03250,
2021-05-19 09:00:00.000,,fc08d021-92ac-a7a1-23ec-6f448590de77.binning_data.json,10011,2021-05-19 10:02:27.465,2021-05-19 09:43:42.551,98.0,0.0,58.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-19 09:59:59.999,fc08d021-92ac-a7a1-23ec-6f448590de77,
2021-06-07 08:00:00.000,,19f43228-19cd-7e94-2553-b79483a01327.binning_data.json,10011,2021-06-07 09:06:18.542,2021-06-07 08:05:05.546,98.0,1.0,37.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-07 08:59:59.999,19f43228-19cd-7e94-2553-b79483a01327,
2021-05-24 15:00:00.000,,c84807dd-cc7d-8387-9bd3-d53549de2fcf.binning_data.json,10011,2021-05-24 16:07:04.303,2021-05-24 16:07:04.303,100.0,81.0,99.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-24 15:59:59.999,c84807dd-cc7d-8387-9bd3-d53549de2fcf,
2021-06-13 17:00:00.000,,55216661-a62d-de70-e62d-b92cbfaea18b.binning_data.json,10011,2021-06-13 18:02:29.717,2021-06-13 18:02:29.717,100.0,43.0,82.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-13 17:59:59.999,55216661-a62d-de70-e62d-b92cbfaea18b,
2021-05-12 10:00:00.000,,c2e48aca-51d4-de7c-7ac9-85603474c5e7.binning_data.json,10011,2021-05-12 11:01:21.958,2021-05-12 10:22:05.785,100.0,2.0,71.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-12 10:59:59.999,c2e48aca-51d4-de7c-7ac9-85603474c5e7,
2021-05-30 23:00:00.000,,43b37008-2af7-7ab0-2dc8-73f04f59b470.binning_data.json,10011,2021-05-31 00:10:38.639,2021-05-30 23:18:08.470,99.0,21.0,83.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-30 23:59:59.999,43b37008-2af7-7ab0-2dc8-73f04f59b470,
2021-05-12 11:00:00.000,,81ef3e5a-15b9-49cf-330e-22d3a43af02a.binning_data.json,10011,2021-05-12 12:08:01.515,2021-05-12 11:41:01.733,100.0,13.0,74.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-12 11:59:59.999,81ef3e5a-15b9-49cf-330e-22d3a43af02a,
2021-06-13 18:00:00.000,,dcddfc56-66af-00fd-27d4-cf57d79c37a4.binning_data.json,10011,2021-06-13 19:02:43.430,2021-06-13 19:02:43.430,66.0,4.0,41.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-13 18:59:59.999,dcddfc56-66af-00fd-27d4-cf57d79c37a4,
2021-06-07 09:00:00.000,,aa6d7666-0c7b-7cae-3f33-5a6bd94d9511.binning_data.json,10011,2021-06-07 10:02:33.396,2021-06-07 09:08:56.386,99.0,0.0,62.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-07 09:59:59.999,aa6d7666-0c7b-7cae-3f33-5a6bd94d9511,
2021-05-25 00:00:00.000,,3beafc0f-94b3-d6fe-496a-48fb016da60d.binning_data.json,10011,2021-05-25 01:00:25.570,2021-05-25 00:32:43.431,100.0,0.0,79.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-25 00:59:59.999,3beafc0f-94b3-d6fe-496a-48fb016da60d,
2021-05-19 10:00:00.000,,4446b46c-2b35-ec3c-3b4d-121e759775da.binning_data.json,10011,2021-05-19 11:00:25.741,2021-05-19 10:10:57.056,99.0,7.0,76.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-19 10:59:59.999,4446b46c-2b35-ec3c-3b4d-121e759775da,
2021-05-31 00:00:00.000,,f8553ffb-6603-c630-1d3b-a28f46ddf67c.binning_data.json,10011,2021-05-31 03:54:25.959,2021-05-31 00:32:30.789,97.0,1.0,37.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-31 00:59:59.999,f8553ffb-6603-c630-1d3b-a28f46ddf67c,
2021-05-12 12:00:00.000,,595b1f92-5f03-b52b-5095-2533bb2ed067.binning_data.json,10011,2021-05-12 13:01:49.666,2021-05-12 12:22:25.548,94.0,3.0,46.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-12 12:59:59.999,595b1f92-5f03-b52b-5095-2533bb2ed067,
2021-06-07 10:00:00.000,,fd7bf2c1-3b58-ec15-af62-70d3331455b7.binning_data.json,10011,2021-06-07 11:02:55.527,2021-06-07 10:05:30.961,99.0,3.0,61.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-07 10:59:59.999,fd7bf2c1-3b58-ec15-af62-70d3331455b7,
2021-06-13 19:00:00.000,,4cedd5cb-7a5f-9ec2-acf2-3fced973dfa1.binning_data.json,10011,2021-06-13 21:45:47.510,2021-06-13 19:02:43.489,68.0,30.0,50.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-13 19:59:59.999,4cedd5cb-7a5f-9ec2-acf2-3fced973dfa1,
2021-05-25 01:00:00.000,,72643358-7330-afcf-d8db-2ed4d985838f.binning_data.json,10011,2021-05-25 02:06:21.476,2021-05-25 01:48:38.911,96.0,6.0,66.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-25 01:59:59.999,72643358-7330-afcf-d8db-2ed4d985838f,
2021-05-19 11:00:00.000,,8587a36e-cec5-ce49-0dc5-08d0d463278a.binning_data.json,10011,2021-05-19 12:02:44.491,2021-05-19 11:27:21.443,100.0,0.0,81.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-19 11:59:59.999,8587a36e-cec5-ce49-0dc5-08d0d463278a,
2021-05-31 03:00:00.000,,5a3ce2fd-bd14-9dc4-8504-6b4e34461342.binning_data.json,10011,2021-05-31 04:00:49.883,2021-05-31 04:00:49.883,99.0,3.0,37.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-31 03:59:59.999,5a3ce2fd-bd14-9dc4-8504-6b4e34461342,
2021-06-07 11:00:00.000,,1056b1f5-4b19-5bca-ae1c-5329384eba49.binning_data.json,10011,2021-06-07 12:03:33.395,2021-06-07 12:03:33.395,99.0,3.0,59.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-07 11:59:59.999,1056b1f5-4b19-5bca-ae1c-5329384eba49,
2021-06-13 21:00:00.000,,c476874d-7470-a43f-8329-28fdd06e5228.binning_data.json,10011,2021-06-13 22:01:18.511,2021-06-13 22:01:18.511,47.0,3.0,32.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-13 21:59:59.999,c476874d-7470-a43f-8329-28fdd06e5228,
2021-05-12 13:00:00.000,,2367ec9c-2060-193a-498b-8155286e3900.binning_data.json,10011,2021-05-12 14:04:58.623,2021-05-12 13:11:00.547,100.0,12.0,90.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-12 13:59:59.999,2367ec9c-2060-193a-498b-8155286e3900,
2021-05-25 02:00:00.000,,0abe0ea8-a7a8-b917-3ed0-ca36a7d33d21.binning_data.json,10011,2021-05-25 03:02:48.859,2021-05-25 02:29:04.424,93.0,12.0,48.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-25 02:59:59.999,0abe0ea8-a7a8-b917-3ed0-ca36a7d33d21,
2021-05-31 04:00:00.000,,f35be32d-9523-9895-ff24-8e3c4b44a601.binning_data.json,10011,2021-05-31 05:00:53.842,2021-05-31 04:47:39.022,100.0,0.0,32.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-31 04:59:59.999,f35be32d-9523-9895-ff24-8e3c4b44a601,
2021-05-19 12:00:00.000,,51e42885-1e6f-7cb1-923d-06f85b8cc85b.binning_data.json,10011,2021-05-19 12:05:21.093,2021-05-19 12:05:21.093,6.0,4.0,4.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-19 12:05:21.091,51e42885-1e6f-7cb1-923d-06f85b8cc85b,
2021-06-13 22:00:00.000,,37cb987d-064f-d23d-7cf7-c691386ff08e.binning_data.json,10011,2021-06-13 23:01:23.721,2021-06-13 22:51:08.616,96.0,0.0,44.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-13 22:59:59.999,37cb987d-064f-d23d-7cf7-c691386ff08e,
2021-06-07 12:00:00.000,,c2a8b56d-7609-3a8c-fe40-b9ca548ff4fa.binning_data.json,10011,2021-06-07 13:03:29.774,2021-06-07 12:32:29.999,100.0,0.0,69.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-07 12:59:59.999,c2a8b56d-7609-3a8c-fe40-b9ca548ff4fa,
2021-05-12 14:00:00.000,,642c8921-4dde-577e-92c1-ec9b358e31b8.binning_data.json,10011,2021-05-12 15:10:55.410,2021-05-12 14:14:42.337,100.0,16.0,79.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-12 14:59:59.999,642c8921-4dde-577e-92c1-ec9b358e31b8,
2021-05-31 05:00:00.000,,a8b26e61-b38f-fb06-46ae-adc39900a31c.binning_data.json,10011,2021-05-31 06:03:50.567,2021-05-31 06:03:50.567,92.0,1.0,29.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-31 05:59:59.999,a8b26e61-b38f-fb06-46ae-adc39900a31c,
2021-06-07 13:00:00.000,,4a9cdd58-78aa-5a8e-d64a-97392c54e136.binning_data.json,10011,2021-06-07 14:04:36.270,2021-06-07 13:47:46.378,24.0,4.0,11.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-07 13:59:59.999,4a9cdd58-78aa-5a8e-d64a-97392c54e136,
2021-05-25 03:00:00.000,,fc184180-4a01-bfee-48fe-fc77a976256d.binning_data.json,10011,2021-05-25 04:01:09.550,2021-05-25 04:01:09.550,100.0,1.0,82.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-25 03:59:59.999,fc184180-4a01-bfee-48fe-fc77a976256d,
2021-05-19 13:00:00.000,,8494f58c-4fa5-f50f-021c-9d0170f950a0.binning_data.json,10011,2021-05-19 14:09:23.329,2021-05-19 13:05:19.325,100.0,100.0,100.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-19 13:59:59.999,8494f58c-4fa5-f50f-021c-9d0170f950a0,
2021-05-12 15:00:00.000,,579a71e1-f6f8-81a4-0ed9-b308ae189423.binning_data.json,10011,2021-05-12 16:10:59.365,2021-05-12 16:10:59.365,98.0,10.0,80.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-12 15:59:59.999,579a71e1-f6f8-81a4-0ed9-b308ae189423,
2021-06-13 23:00:00.000,,f8a00dc3-fc07-3cb6-1929-2c947d813a61.binning_data.json,10011,2021-06-14 00:02:28.464,2021-06-13 23:01:41.429,87.0,1.0,29.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-13 23:59:59.999,f8a00dc3-fc07-3cb6-1929-2c947d813a61,
2021-05-19 14:00:00.000,,5026bc06-445c-d13d-562f-074c2fb8acfb.binning_data.json,10011,2021-05-19 15:01:41.515,2021-05-19 14:19:14.656,100.0,1.0,71.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-19 14:59:59.999,5026bc06-445c-d13d-562f-074c2fb8acfb,
2021-06-07 14:00:00.000,,c4c60e30-6cfd-b0fd-afb2-34a4f719d770.binning_data.json,10011,2021-06-07 15:50:37.242,2021-06-07 15:50:37.242,100.0,99.0,99.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-07 14:59:59.999,c4c60e30-6cfd-b0fd-afb2-34a4f719d770,
2021-05-25 04:00:00.000,,e99f0057-80b1-a47b-fca1-e098156914b0.binning_data.json,10011,2021-05-25 05:00:04.785,2021-05-25 04:12:14.874,100.0,28.0,94.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-25 04:59:59.999,e99f0057-80b1-a47b-fca1-e098156914b0,
2021-05-12 23:00:00.000,,179fdf85-c84a-f14c-7a01-08e112274963.binning_data.json,10011,2021-05-13 00:06:38.018,2021-05-12 23:56:03.650,96.0,90.0,95.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-12 23:59:59.999,179fdf85-c84a-f14c-7a01-08e112274963,
2021-05-19 15:00:00.000,,6cc93dac-7511-83ca-8762-2835f38c598c.binning_data.json,10011,2021-05-19 16:01:48.213,2021-05-19 15:49:53.010,100.0,29.0,97.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-19 15:59:59.999,6cc93dac-7511-83ca-8762-2835f38c598c,
2021-05-31 06:00:00.000,,fbbdae0a-aab7-d5a8-85dd-a7a315154792.binning_data.json,10011,2021-05-31 07:00:04.835,2021-05-31 07:00:04.835,95.0,2.0,26.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-31 06:59:59.999,fbbdae0a-aab7-d5a8-85dd-a7a315154792,
2021-06-14 02:00:00.000,,cb525f60-6835-e233-3d1c-77fe5e9c9247.binning_data.json,10011,2021-06-14 03:05:58.001,2021-06-14 03:05:58.001,100.0,9.0,83.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-14 02:59:59.999,cb525f60-6835-e233-3d1c-77fe5e9c9247,
2021-06-07 15:00:00.000,,85661ac9-1b39-d876-184f-7d02b644c1c3.binning_data.json,10011,2021-06-07 16:05:54.471,2021-06-07 16:05:54.471,100.0,13.0,79.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-07 15:59:59.999,85661ac9-1b39-d876-184f-7d02b644c1c3,
2021-05-25 05:00:00.000,,3daaa6ed-7041-5450-7887-136e6b8676c4.binning_data.json,10011,2021-05-25 06:01:09.715,2021-05-25 05:09:25.129,100.0,11.0,66.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-25 05:59:59.999,3daaa6ed-7041-5450-7887-136e6b8676c4,
2021-05-13 00:00:00.000,,0fc159fd-d8e6-3059-95a3-08d6eaf79926.binning_data.json,10011,2021-05-13 01:08:51.440,2021-05-13 00:20:22.352,100.0,0.0,63.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-13 00:59:59.999,0fc159fd-d8e6-3059-95a3-08d6eaf79926,
2021-05-31 07:00:00.000,,e807b3ce-db4c-fc8b-5aa5-3b7c14e070b6.binning_data.json,10011,2021-05-31 08:03:43.332,2021-05-31 07:10:20.080,98.0,1.0,30.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-31 07:59:59.999,e807b3ce-db4c-fc8b-5aa5-3b7c14e070b6,
2021-05-19 16:00:00.000,,2e5880e1-c589-e387-76f5-8945f780aedb.binning_data.json,10011,2021-05-19 17:10:05.360,2021-05-19 16:16:14.397,100.0,8.0,95.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-19 16:59:59.999,2e5880e1-c589-e387-76f5-8945f780aedb,
2021-06-14 03:00:00.000,,556b19a9-fceb-6894-bcf3-4b387aea5cd1.binning_data.json,10011,2021-06-14 04:01:33.010,2021-06-14 03:27:02.418,100.0,0.0,64.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-14 03:59:59.999,556b19a9-fceb-6894-bcf3-4b387aea5cd1,
2021-05-25 06:00:00.000,,094dabdf-78ae-9e1a-58ff-8e0edfd74331.binning_data.json,10011,2021-05-25 07:03:34.480,2021-05-25 06:30:16.480,100.0,1.0,68.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-25 06:59:59.999,094dabdf-78ae-9e1a-58ff-8e0edfd74331,
2021-06-07 16:00:00.000,,166809e1-b84d-bd29-e801-21dc410bbad5.binning_data.json,10011,2021-06-07 17:07:04.576,2021-06-07 17:07:04.576,100.0,6.0,95.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-06-07 16:59:59.999,166809e1-b84d-bd29-e801-21dc410bbad5,
2021-05-13 01:00:00.000,,b2048623-1297-42c2-ca9e-2149cd9a6f73.binning_data.json,10011,2021-05-13 02:02:08.635,2021-05-13 01:52:08.590,100.0,10.0,89.0,1,UTC+0900,m6sL7dLFqc,,com.sec.android.app.shealth,2021-05-13 01:59:59.999,b2048623-1297-42c2-ca9e-2149cd9a6f73,
