com.samsung.shealth.rewards,6210049,4
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2019-04-29 04:09:00.236,,,,2019-04-30 04:59:24.703,2019-04-29 04:09:00.261,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":118,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-04-29 04:09:00.236,5cace39c-5a96-424d-94dd-218056060c11,0,
,2019-05-10 08:47:00.611,,,,2019-05-12 04:01:13.788,2019-05-10 08:47:00.625,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":72,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-05-10 08:47:00.611,b7b904e4-3c27-433b-b4c9-c8ede17110f2,0,
,2019-05-06 08:11:25.644,,,,2019-05-07 04:08:59.011,2019-05-06 08:11:25.679,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":102,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-05-06 08:11:25.644,6de55b55-c8e6-4475-8c24-fdd4210dd831,0,
,2019-02-13 08:48:07.015,,,,2019-02-14 05:40:26.132,2019-02-13 08:48:07.070,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":true,""mValue"":104,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-02-13 08:48:07.015,4e9c8675-168f-427e-98a0-a0752bb0dc40,0,
,2019-05-13 08:06:28.123,,,,2019-05-13 14:09:06.473,2019-05-13 08:06:28.166,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":121,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-05-13 08:06:28.123,e66a6bd8-a4c0-4e2d-b054-f9462852e6b3,0,
,2019-05-16 14:59:59.999,,,,2021-06-11 12:04:33.827,2019-05-16 13:48:35.640,,,goal_activity_reward_most_active_day,UTC+0900,"{""mIsCompleted"":true,""mValue"":225,""mValue2"":0}",Nz95nEBsYs,com.sec.android.app.shealth,goal.activity,2019-05-16 14:59:59.999,bb9ad40c-264a-48f9-8f97-a99b443b7f30,0,
,2019-05-18 02:46:41.649,,,,2019-05-20 07:20:30.810,2019-05-18 02:46:41.658,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":97,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-05-18 02:46:41.649,b6ce6ddd-ef6b-4741-92ca-5a24f9c2cbcf,0,
,2019-05-23 10:08:12.685,,,,2019-05-24 06:00:10.543,2019-05-23 10:08:12.716,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":true,""mValue"":93,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-05-23 10:08:12.685,9e3dd2bb-60a2-4e99-b845-58ec634a37f9,0,
,2019-05-26 11:31:24.819,,,,2019-05-27 11:55:04.592,2019-05-26 11:31:24.840,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":62,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-05-26 11:31:24.819,de698232-ec0a-464c-bffc-d6928cb7ad02,0,
,2019-05-30 03:49:32.832,,,,2019-05-31 06:31:22.169,2019-05-30 03:49:32.885,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":121,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-05-30 03:49:32.832,616a5092-467d-4330-9363-6e9457e38e9e,0,
,2019-06-01 07:41:40.510,,,,2019-06-03 07:19:00.457,2019-06-01 07:41:40.533,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":118,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-06-01 07:41:40.510,7b50af3c-567f-44f7-a98b-93ff519c0f50,0,
,2019-02-21 11:15:09.578,,,,2019-02-22 08:09:59.463,2019-02-21 11:15:09.610,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":82,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-02-21 11:15:09.578,e0f0dafb-0a59-44eb-8767-025652dfe000,0,
,2019-06-10 08:24:35.995,,,,2019-06-11 06:36:00.517,2019-06-10 08:24:36.036,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":false,""mValue"":107,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-06-10 08:24:35.995,f2830581-1af2-4916-94ac-d933635b5f1d,0,
,2019-06-07 06:01:14.373,,,,2019-06-08 10:49:00.651,2019-06-07 06:01:14.412,,,goal_activity_reward_goal_achieved,UTC+0900,"{""mIsCompleted"":true,""mValue"":108,""mValue2"":60}",2lBdpDiteS,com.sec.android.app.shealth,goal.activity,2019-06-07 06:01:14.373,0950e5db-82aa-4f38-ae10-9a531fb5a158,0,
