com.samsung.health.sleep_stage,6210049,6
start_time,sleep_id,custom,update_time,create_time,stage,time_offset,deviceuuid,pkg_name,end_time,datauuid
2021-08-07 18:53:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.036,2021-08-07 23:19:19.036,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 18:58:00.000,f90593bb-6121-48de-b82b-4460c3984bd4,
2021-08-04 21:02:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.554,2021-08-04 23:20:30.554,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 21:08:00.000,62c88eb5-8d41-4217-a836-debd9a925f30,
2021-07-26 17:21:00.000,251f3085-e198-4673-a582-cec019bdb9db,,2021-07-26 22:38:31.677,2021-07-26 22:38:31.677,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-07-26 17:22:00.000,caf97bb1-b0fd-4dc2-8c86-a38a55f6af32,
2021-08-07 18:58:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.037,2021-08-07 23:19:19.037,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 19:04:00.000,b9b33863-8a11-4e9e-aa21-a77130c4a675,
2021-08-07 19:04:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.037,2021-08-07 23:19:19.037,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 19:05:00.000,35f8b27f-21cb-43b3-bbfd-2341c33be73d,
2021-07-26 17:22:00.000,251f3085-e198-4673-a582-cec019bdb9db,,2021-07-26 22:38:31.678,2021-07-26 22:38:31.678,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-07-26 17:23:00.000,7bc6ca5d-f887-41d8-bf49-7494bd4dfb1d,
2021-08-04 21:08:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.554,2021-08-04 23:20:30.554,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 21:09:00.000,f0f365eb-b5c5-4d53-8de1-5bdbe0ad2dfd,
2021-08-07 19:05:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.037,2021-08-07 23:19:19.037,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 19:18:00.000,29629a2f-135a-4af4-ac17-f8d39eff5711,
2021-07-26 17:23:00.000,251f3085-e198-4673-a582-cec019bdb9db,,2021-07-26 22:38:31.678,2021-07-26 22:38:31.678,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-07-26 17:24:00.000,afb789ca-fe10-435a-88db-6bebdbab7125,
2021-08-07 19:18:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.037,2021-08-07 23:19:19.037,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 19:19:00.000,4960d562-d6b1-4802-af53-de6a027a806f,
2021-08-04 21:09:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.554,2021-08-04 23:20:30.554,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 21:11:00.000,f8869273-d39b-480e-a4ed-024d2f69c522,
2021-08-07 19:19:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.037,2021-08-07 23:19:19.037,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 19:22:00.000,5a2b99d1-449b-4456-bade-e05a6ba48392,
2021-07-26 17:24:00.000,251f3085-e198-4673-a582-cec019bdb9db,,2021-07-26 22:38:31.678,2021-07-26 22:38:31.678,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-07-26 17:25:00.000,a0da5729-c4a9-417d-bc58-4f386e37285c,
2021-08-04 21:11:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.554,2021-08-04 23:20:30.554,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 21:13:00.000,a310010e-8660-4aaa-bf65-e7a3755145f9,
2021-08-07 19:22:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.037,2021-08-07 23:19:19.037,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 19:52:00.000,5ce4803d-cd4b-4d6b-9b6d-c56de2743b9d,
2021-07-26 17:25:00.000,251f3085-e198-4673-a582-cec019bdb9db,,2021-07-26 22:38:31.678,2021-07-26 22:38:31.678,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-07-26 17:26:00.000,54e6aa04-01ad-4a67-ba7c-41a946cafa5c,
2021-08-04 21:13:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.555,2021-08-04 23:20:30.555,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 21:18:00.000,528338d7-eacc-49da-b017-40c001ac344c,
2021-08-07 19:52:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.037,2021-08-07 23:19:19.037,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 19:53:00.000,a557f9a2-595a-4735-8fb7-a15a39f7da94,
2021-07-26 17:26:00.000,251f3085-e198-4673-a582-cec019bdb9db,,2021-07-26 22:38:31.678,2021-07-26 22:38:31.678,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-07-26 18:33:00.000,aa73dbad-c54d-459d-b654-3448f2cb775c,
2021-08-04 21:18:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.555,2021-08-04 23:20:30.555,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 21:37:00.000,4ee15784-18b7-4a3a-bb6d-844782a8d8d9,
2021-08-07 19:53:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.037,2021-08-07 23:19:19.037,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 19:59:00.000,b8ed7223-df51-470f-944a-a9a23b999c14,
2021-07-26 18:33:00.000,251f3085-e198-4673-a582-cec019bdb9db,,2021-07-26 22:38:31.678,2021-07-26 22:38:31.678,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-07-26 18:34:00.000,fcdce75b-768e-4c8e-ad4a-259dc28b5354,
2021-08-07 19:59:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.038,2021-08-07 23:19:19.038,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 20:00:00.000,bc50291e-dbaf-4158-9077-723f8cf51f10,
2021-08-04 21:37:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.555,2021-08-04 23:20:30.555,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 21:38:00.000,ca060a25-642c-4687-9ee0-5f8041b5a1ae,
2021-08-07 20:00:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.038,2021-08-07 23:19:19.038,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 20:33:00.000,ac823306-6eb3-4f0b-82dc-016b5d24c9d5,
2021-07-26 18:34:00.000,251f3085-e198-4673-a582-cec019bdb9db,,2021-07-26 22:38:31.679,2021-07-26 22:38:31.679,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-07-26 18:45:00.000,c767e14e-110d-43b3-a53c-13a97b96437e,
2021-08-04 21:38:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.555,2021-08-04 23:20:30.555,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 21:40:00.000,1043c0f4-18d7-4375-9529-8603628d2414,
2021-08-07 20:33:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.042,2021-08-07 23:19:19.042,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 20:34:00.000,e30adfbf-3aeb-45e0-ba2b-f20b5a57c760,
2021-07-26 18:45:00.000,251f3085-e198-4673-a582-cec019bdb9db,,2021-07-26 22:38:31.679,2021-07-26 22:38:31.679,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-07-26 18:46:00.000,47c35395-6651-4d1b-8085-598e81d694f7,
2021-08-04 21:40:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.555,2021-08-04 23:20:30.555,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 21:47:00.000,224785f3-edb1-46b3-b294-14865e9b45b6,
2021-08-07 20:34:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.042,2021-08-07 23:19:19.042,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 20:40:00.000,768fcc1f-e70c-49af-b0e3-6bcd3775eb30,
2021-07-26 18:46:00.000,251f3085-e198-4673-a582-cec019bdb9db,,2021-07-26 22:38:31.679,2021-07-26 22:38:31.679,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-07-26 18:47:00.000,71ceb05e-8c8e-4739-ae90-e11461f62c0c,
2021-08-07 20:40:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.042,2021-08-07 23:19:19.042,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 20:49:00.000,68a8e11c-42f3-4b82-acb7-813ae417262d,
2021-08-04 21:47:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.555,2021-08-04 23:20:30.555,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 21:53:00.000,5e9af9b2-6ae7-4009-8629-8ebd1de3b8a5,
2021-08-07 20:49:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.043,2021-08-07 23:19:19.043,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 20:50:00.000,1202a6db-d2ff-4525-8a8c-76afc3a822e8,
2021-08-04 21:53:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.555,2021-08-04 23:20:30.555,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 21:54:00.000,4ce42958-9091-4227-9d19-7de8db171c68,
2021-08-07 20:50:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.043,2021-08-07 23:19:19.043,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 20:52:00.000,60e02793-e9fd-49e2-8626-56fcb71292f2,
2021-07-26 18:47:00.000,251f3085-e198-4673-a582-cec019bdb9db,,2021-07-26 22:38:31.679,2021-07-26 22:38:31.679,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-07-26 19:18:00.000,2010b404-8644-4e42-a5d1-de66500b3a4d,
2021-08-07 20:52:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.043,2021-08-07 23:19:19.043,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 20:56:00.000,e184170f-019a-4616-adc5-911c52b648d0,
2021-08-04 21:54:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.555,2021-08-04 23:20:30.555,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 21:55:00.000,4041670a-31d0-40c3-b9b0-2d61e2810b65,
2021-08-07 20:56:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.043,2021-08-07 23:19:19.043,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 20:57:00.000,b5ed7d10-e975-4ea3-873a-433237940f0f,
2021-08-04 21:55:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.556,2021-08-04 23:20:30.556,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 21:59:00.000,a740138f-e9e9-44a2-8eec-e471eca95829,
2021-08-07 20:57:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.043,2021-08-07 23:19:19.043,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 21:19:00.000,ee472e39-dece-44c7-bb0a-309a6375b43a,
2021-08-04 21:59:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.556,2021-08-04 23:20:30.556,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 22:26:00.000,27fc9ab6-55dc-47b9-bef8-888df2d57d70,
2021-07-26 19:18:00.000,251f3085-e198-4673-a582-cec019bdb9db,,2021-07-26 22:38:31.679,2021-07-26 22:38:31.679,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-07-26 19:19:00.000,63521dd8-1668-4890-b53a-dbb22f1eb126,
2021-08-07 21:19:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.043,2021-08-07 23:19:19.043,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 21:20:00.000,caee7409-e350-499a-8b26-46e794e49df3,
2021-08-04 22:26:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.556,2021-08-04 23:20:30.556,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 22:27:00.000,f28c7ee1-b941-4466-9124-d349cca59871,
2021-08-07 21:20:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.043,2021-08-07 23:19:19.043,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 21:41:00.000,58d3fd8e-d64c-4c6e-ad5f-5bcb6cb53566,
2021-08-07 21:41:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.044,2021-08-07 23:19:19.044,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 21:44:00.000,bd3e2d8a-45b3-4628-84ca-dae827c32fcf,
2021-08-04 22:27:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.556,2021-08-04 23:20:30.556,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 22:29:00.000,f1d968bb-3a98-4e41-b0c8-5f5fd5ba4bf9,
2021-08-07 21:44:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.044,2021-08-07 23:19:19.044,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 22:05:00.000,6d37fcb8-bbd6-4434-a2f0-311266d96ec5,
2021-08-04 22:29:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.556,2021-08-04 23:20:30.556,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 22:35:00.000,0355d541-c4a6-423f-86bb-fa08480b4c30,
2021-08-07 22:05:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.044,2021-08-07 23:19:19.044,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 22:06:00.000,bd22b067-8ad2-4ede-861f-49d5561abccd,
2021-08-07 22:06:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.044,2021-08-07 23:19:19.044,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 22:25:00.000,0bc03c6e-081f-4324-9c7d-a590158588e5,
2021-08-04 22:35:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.556,2021-08-04 23:20:30.556,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 22:49:00.000,8dee6553-5822-47c6-87ba-b662ef3c7c9e,
2021-07-26 19:19:00.000,251f3085-e198-4673-a582-cec019bdb9db,,2021-07-26 22:38:31.679,2021-07-26 22:38:31.679,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-07-26 19:35:00.000,76f5fa50-6f74-4cd5-a596-a46b2d8c7cb0,
2021-08-07 22:25:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.044,2021-08-07 23:19:19.044,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 22:33:00.000,a73de53d-7904-4889-8c3c-4166e53ca4b7,
2021-08-04 22:49:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.556,2021-08-04 23:20:30.556,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 22:52:00.000,fec68b34-7e93-4e46-b6f0-33b49b58467c,
2021-08-07 22:33:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.044,2021-08-07 23:19:19.044,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 22:34:00.000,a7ccf84a-95ae-431f-862e-fa7c018f7208,
2021-07-26 19:35:00.000,251f3085-e198-4673-a582-cec019bdb9db,,2021-07-26 22:38:31.679,2021-07-26 22:38:31.679,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-07-26 19:43:00.000,fa9f293b-837b-4674-8133-913a5dfef235,
2021-08-04 22:52:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.557,2021-08-04 23:20:30.557,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 22:55:00.000,32458008-675e-49f3-af64-0d2be54ad5aa,
2021-08-07 22:34:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.044,2021-08-07 23:19:19.044,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 22:37:00.000,47861d7d-7bca-4b98-aa63-ff6e45f387c9,
2021-08-04 22:55:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.557,2021-08-04 23:20:30.557,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 22:57:00.000,11050f06-78a5-45f3-9eac-056c5a43c1b8,
2021-07-26 19:43:00.000,251f3085-e198-4673-a582-cec019bdb9db,,2021-07-26 22:38:31.679,2021-07-26 22:38:31.679,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-07-26 19:44:00.000,0d874a80-06cd-4f20-a758-2f8c9e398576,
2021-08-07 22:37:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.045,2021-08-07 23:19:19.045,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 22:38:00.000,81abc1b1-988f-4721-bb16-1b5957b1c60e,
2021-08-04 22:57:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.557,2021-08-04 23:20:30.557,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 22:58:00.000,dc354ce8-c5b3-41fd-a8db-e75f94daf8dc,
2021-07-26 19:44:00.000,251f3085-e198-4673-a582-cec019bdb9db,,2021-07-26 22:38:31.680,2021-07-26 22:38:31.680,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-07-26 20:36:00.000,221f2022-2eea-4aaa-91c2-4db022f962a9,
2021-08-07 22:38:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.045,2021-08-07 23:19:19.045,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 22:52:00.000,f43b892a-895d-4880-8b8b-363e700ee7ee,
2021-08-04 22:58:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.557,2021-08-04 23:20:30.557,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 22:59:00.000,aa598acf-02eb-48de-9afa-f1c2c855a00c,
2021-07-26 20:36:00.000,251f3085-e198-4673-a582-cec019bdb9db,,2021-07-26 22:38:31.680,2021-07-26 22:38:31.680,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-07-26 20:37:00.000,3905aa0b-6474-4344-a55b-9502fc8c958a,
2021-08-07 22:52:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.045,2021-08-07 23:19:19.045,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 23:06:00.000,9bcfb1b0-37c0-4264-809f-f40fd4b65822,
2021-07-26 20:37:00.000,251f3085-e198-4673-a582-cec019bdb9db,,2021-07-26 22:38:31.680,2021-07-26 22:38:31.680,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-07-26 20:38:00.000,c3b11e8d-6807-4587-815b-0c18ed75ca1b,
2021-08-04 22:59:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.557,2021-08-04 23:20:30.557,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 23:01:00.000,a633bd80-e0e8-413b-8c11-27dca4cb15c3,
2021-08-07 23:06:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.045,2021-08-07 23:19:19.045,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 23:08:00.000,87380309-eb77-4358-b734-f194fd85e73e,
2021-07-26 20:38:00.000,251f3085-e198-4673-a582-cec019bdb9db,,2021-07-26 22:38:31.680,2021-07-26 22:38:31.680,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-07-26 20:52:00.000,d231de41-9a63-45fe-a44f-5361e201f454,
2021-08-04 23:01:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.557,2021-08-04 23:20:30.557,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 23:02:00.000,d5a76b43-44ad-45bb-a9ad-46047b270bd8,
2021-08-07 23:08:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.045,2021-08-07 23:19:19.045,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 23:11:00.000,6f299428-a2e8-4888-bca2-9696ac05603d,
2021-07-26 20:52:00.000,251f3085-e198-4673-a582-cec019bdb9db,,2021-07-26 22:38:31.680,2021-07-26 22:38:31.680,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-07-26 20:59:00.000,24e2fec3-3e79-4cfe-aefa-f410cecda725,
2021-08-07 23:11:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.045,2021-08-07 23:19:19.045,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 23:13:00.000,842f85bf-0c67-40a9-95be-8802d8781559,
2021-08-04 23:02:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.557,2021-08-04 23:20:30.557,40004,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 23:03:00.000,f8aff8a1-cad7-409c-947e-fcfc37972981,
2021-08-07 23:13:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.045,2021-08-07 23:19:19.045,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 23:16:00.000,57647a01-7fc9-459b-a644-4286496f6e52,
2021-07-26 20:59:00.000,251f3085-e198-4673-a582-cec019bdb9db,,2021-07-26 22:38:31.680,2021-07-26 22:38:31.680,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-07-26 21:03:00.000,370752b5-5246-4232-9b18-7fa12a03d5ae,
2021-08-04 23:03:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.558,2021-08-04 23:20:30.558,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 23:08:00.000,480ecd10-1dda-4207-ae13-bbcfbe33f64c,
2021-08-07 23:16:00.000,bbf96353-13a8-dab5-4da3-d7187a9c69c9,,2021-08-07 23:19:19.046,2021-08-07 23:19:19.046,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 23:19:00.000,d02c654a-76f7-44a0-8b47-0d7a94764af0,
2021-07-26 21:03:00.000,251f3085-e198-4673-a582-cec019bdb9db,,2021-07-26 22:38:31.680,2021-07-26 22:38:31.680,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-07-26 21:04:00.000,eef12b95-a6a0-4bf9-9b69-72cfab1c255e,
2021-08-04 23:08:00.000,d418bf08-c9b5-5e58-fdc0-e92d277a549e,,2021-08-04 23:20:30.558,2021-08-04 23:20:30.558,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-04 23:19:00.000,dce19a22-944f-474e-a84e-e443a7f49538,
2021-08-09 16:28:00.000,0896b680-a19f-5d27-f1c5-58ee9c1612b4,,2021-08-09 23:13:06.086,2021-08-09 23:13:06.086,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-09 16:53:00.000,494a840d-22a8-47a4-9bb5-64fd86d39cf4,
2021-07-26 21:04:00.000,251f3085-e198-4673-a582-cec019bdb9db,,2021-07-26 22:38:31.680,2021-07-26 22:38:31.680,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-07-26 21:07:00.000,fb4d4d3d-7cd0-46a5-8c45-0ce4171d4c44,
2021-08-09 16:53:00.000,0896b680-a19f-5d27-f1c5-58ee9c1612b4,,2021-08-09 23:13:06.086,2021-08-09 23:13:06.086,40003,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-09 17:22:00.000,4e0d1307-01ee-442f-b2b5-014152dac19a,
2021-08-07 07:17:00.000,5745251d-a8bc-1373-aa9e-d699b896f2fe,,2021-08-07 10:13:40.843,2021-08-07 10:13:40.843,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 07:29:00.000,ec4ad8c4-b7a3-4236-b90d-9c9e608eadff,
2021-07-26 21:07:00.000,251f3085-e198-4673-a582-cec019bdb9db,,2021-07-26 22:38:31.681,2021-07-26 22:38:31.681,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-07-26 21:08:00.000,e1689590-f70d-4ff6-b95e-813429097a91,
2021-08-09 17:22:00.000,0896b680-a19f-5d27-f1c5-58ee9c1612b4,,2021-08-09 23:13:06.086,2021-08-09 23:13:06.086,40002,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-09 17:23:00.000,530b670e-dc18-4106-bc26-2ebba3bd3149,
2021-08-07 07:29:00.000,5745251d-a8bc-1373-aa9e-d699b896f2fe,,2021-08-07 10:13:40.843,2021-08-07 10:13:40.843,40001,UTC+0900,Nz95nEBsYs,com.sec.android.app.shealth,2021-08-07 07:32:00.000,e938d6ee-5ea8-4c14-a883-4dac5b3ff50c,
