com.samsung.shealth.step_daily_trend,6210049,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
e0a6356a-74e3-47b8-97e0-7d3630b490f6.binning_data.json,2021-03-03 10:31:08.991,2021-03-03 10:31:08.991,com.sec.android.app.shealth,0,6892,1.5501549,5536.67,295.27,Nz95nEBsYs,com.sec.android.app.shealth,e0a6356a-74e3-47b8-97e0-7d3630b490f6,1597449600000,
b3dbb121-54f9-47fe-9b8c-0ae443696103.binning_data.json,2021-03-03 10:31:08.989,2021-03-03 10:31:08.989,com.sec.android.app.shealth,0,6115,1.6075803,4995.73,265.52,Nz95nEBsYs,com.sec.android.app.shealth,b3dbb121-54f9-47fe-9b8c-0ae443696103,1595635200000,
546fc40f-44d1-424c-8660-a5b99340a1d9.binning_data.json,2021-03-03 10:31:08.991,2021-03-03 10:31:08.991,com.sec.android.app.shealth,0,12644,1.550973,9993.841,524.45996,Nz95nEBsYs,com.sec.android.app.shealth,546fc40f-44d1-424c-8660-a5b99340a1d9,1598140800000,
99a7a309-5b1f-48fd-8aa8-8ed1e16a149f.binning_data.json,2021-03-03 10:31:08.990,2021-03-03 10:31:08.990,com.sec.android.app.shealth,0,7244,1.4733431,5642.7197,301.20996,Nz95nEBsYs,com.sec.android.app.shealth,99a7a309-5b1f-48fd-8aa8-8ed1e16a149f,1597017600000,
0977b08a-fff0-442b-ac3b-221a7043aec4.binning_data.json,2021-03-03 10:31:08.993,2021-03-03 10:31:08.993,com.sec.android.app.shealth,0,320,1.7622926,270.46,14.2,Nz95nEBsYs,com.sec.android.app.shealth,0977b08a-fff0-442b-ac3b-221a7043aec4,1599955200000,
41097a62-5ff5-4459-a4da-6ca6e1b93c1d.binning_data.json,2021-03-03 10:31:08.991,2021-03-03 10:31:08.991,com.sec.android.app.shealth,0,7156,1.5071956,5547.25,303.45996,Nz95nEBsYs,com.sec.android.app.shealth,41097a62-5ff5-4459-a4da-6ca6e1b93c1d,1597795200000,
ffae3bf5-4e8c-49f3-9010-327fee966972.binning_data.json,2021-03-03 10:31:08.991,2021-03-03 10:31:08.991,com.sec.android.app.shealth,0,9575,1.4924092,7602.8403,397.67996,Nz95nEBsYs,com.sec.android.app.shealth,ffae3bf5-4e8c-49f3-9010-327fee966972,1597968000000,
6c432590-abd5-40a0-90a6-1283764e1bfc.binning_data.json,2021-03-03 10:31:08.989,2021-03-03 10:31:08.989,com.sec.android.app.shealth,0,6871,1.641172,5498.4707,302.53995,Nz95nEBsYs,com.sec.android.app.shealth,6c432590-abd5-40a0-90a6-1283764e1bfc,1596153600000,
a30521dc-de02-4e01-acc8-44f2a298b698.binning_data.json,2021-03-03 10:31:08.991,2021-03-03 10:31:08.991,com.sec.android.app.shealth,0,8189,1.627316,6571.11,361.33997,Nz95nEBsYs,com.sec.android.app.shealth,a30521dc-de02-4e01-acc8-44f2a298b698,1597536000000,
797476b5-7c1b-4314-81a5-d0f6f0f445bd.binning_data.json,2021-03-03 10:31:08.994,2021-03-03 10:31:08.994,com.sec.android.app.shealth,0,4025,1.6928602,3348.24,181.95,Nz95nEBsYs,com.sec.android.app.shealth,797476b5-7c1b-4314-81a5-d0f6f0f445bd,1600473600000,
f628f374-41c3-4f6c-ae22-e39d8fcee06e.binning_data.json,2021-03-03 10:31:08.992,2021-03-03 10:31:08.992,com.sec.android.app.shealth,0,135,1.7841791,113.07,5.81,Nz95nEBsYs,com.sec.android.app.shealth,f628f374-41c3-4f6c-ae22-e39d8fcee06e,1598659200000,
2617acee-3230-4d79-a00a-0e67aa5e1616.binning_data.json,2021-03-03 10:31:08.991,2021-03-03 10:31:08.991,com.sec.android.app.shealth,0,2302,1.579879,1883.79,101.73,Nz95nEBsYs,com.sec.android.app.shealth,2617acee-3230-4d79-a00a-0e67aa5e1616,1598054400000,
98558664-129e-4d12-986f-43f3c6c08ec6.binning_data.json,2021-03-03 10:31:08.992,2021-03-03 10:31:08.992,com.sec.android.app.shealth,0,11561,1.5989093,9347.97,487.87997,Nz95nEBsYs,com.sec.android.app.shealth,98558664-129e-4d12-986f-43f3c6c08ec6,1598486400000,
b210c4a9-7c4a-4e20-96ca-3028dae21889.binning_data.json,2021-03-03 10:31:08.992,2021-03-03 10:31:08.992,com.sec.android.app.shealth,0,10359,1.6387839,8290.04,447.64996,Nz95nEBsYs,com.sec.android.app.shealth,b210c4a9-7c4a-4e20-96ca-3028dae21889,1598313600000,
c77e5d63-60a6-47c8-b987-3772bc74196d.binning_data.json,2021-03-03 10:31:08.994,2021-03-03 10:31:08.994,com.sec.android.app.shealth,0,10733,1.5869311,8467.6,455.19992,Nz95nEBsYs,com.sec.android.app.shealth,c77e5d63-60a6-47c8-b987-3772bc74196d,1600992000000,
eba8ecb6-9fc3-4dfd-9977-e6c9dfc6b38f.binning_data.json,2021-03-03 10:31:08.992,2021-03-03 10:31:08.992,com.sec.android.app.shealth,0,8812,1.5153621,6836.0503,373.35995,Nz95nEBsYs,com.sec.android.app.shealth,eba8ecb6-9fc3-4dfd-9977-e6c9dfc6b38f,1599177600000,
1bd9b9a8-daf6-475f-a260-ac7aabcbb9e6.binning_data.json,2021-03-03 10:31:08.990,2021-03-03 10:31:08.990,com.sec.android.app.shealth,0,4581,1.4879348,3546.3894,193.45998,Nz95nEBsYs,com.sec.android.app.shealth,1bd9b9a8-daf6-475f-a260-ac7aabcbb9e6,1596672000000,
f2576c6f-0a5c-4e1b-b6fe-d37a006aa576.binning_data.json,2021-03-03 10:31:08.992,2021-03-03 10:31:08.992,com.sec.android.app.shealth,0,2104,1.6008184,1676.7,85.79998,Nz95nEBsYs,com.sec.android.app.shealth,f2576c6f-0a5c-4e1b-b6fe-d37a006aa576,1598572800000,
55af06f1-cf05-4fc3-ac92-52f547c585e0.binning_data.json,2021-03-03 10:31:08.995,2021-03-03 10:31:08.995,com.sec.android.app.shealth,0,2540,1.7761259,2166.8901,120.369995,Nz95nEBsYs,com.sec.android.app.shealth,55af06f1-cf05-4fc3-ac92-52f547c585e0,1601510400000,
cf494f80-97ec-4ed9-8bd0-3a5ea35d5104.binning_data.json,2021-03-03 10:31:08.993,2021-03-03 10:31:08.993,com.sec.android.app.shealth,0,5882,1.6532482,4691.5,257.34995,Nz95nEBsYs,com.sec.android.app.shealth,cf494f80-97ec-4ed9-8bd0-3a5ea35d5104,1599696000000,
ec6b6447-ee59-4759-a531-762f036ec50b.binning_data.json,2021-03-03 10:31:08.992,2021-03-03 10:31:08.992,com.sec.android.app.shealth,0,5527,1.5535265,4294.6,235.04996,Nz95nEBsYs,com.sec.android.app.shealth,ec6b6447-ee59-4759-a531-762f036ec50b,1598832000000,
1cf031b0-4029-4152-9dd2-5d43e72ac6cf.binning_data.json,2021-03-03 10:31:08.992,2021-03-03 10:31:08.992,com.sec.android.app.shealth,0,4614,1.6057738,3672.1099,198.34998,Nz95nEBsYs,com.sec.android.app.shealth,1cf031b0-4029-4152-9dd2-5d43e72ac6cf,1599004800000,
f4b0719f-81ce-4b45-bec2-283dd4ac24e1.binning_data.json,2021-03-03 10:31:08.992,2021-03-03 10:31:08.992,com.sec.android.app.shealth,0,5221,1.6205996,4110.2803,232.14995,Nz95nEBsYs,com.sec.android.app.shealth,f4b0719f-81ce-4b45-bec2-283dd4ac24e1,1599091200000,
c00385ba-c67f-4c72-883e-8474a34e9c93.binning_data.json,2021-03-03 10:31:08.995,2021-03-03 10:31:08.995,com.sec.android.app.shealth,0,6106,1.4954458,4661.1396,258.79993,Nz95nEBsYs,com.sec.android.app.shealth,c00385ba-c67f-4c72-883e-8474a34e9c93,1602028800000,
ac9f10d3-82ac-4b15-ba67-8957ef8cec5a.binning_data.json,2021-03-03 10:31:08.993,2021-03-03 10:31:08.993,com.sec.android.app.shealth,0,4243,1.6365551,3361.5105,186.43996,Nz95nEBsYs,com.sec.android.app.shealth,ac9f10d3-82ac-4b15-ba67-8957ef8cec5a,1599350400000,
b0d9bcbd-114b-4329-803f-76aeca9a8843.binning_data.json,2021-03-03 10:31:08.994,2021-03-03 10:31:08.994,com.sec.android.app.shealth,0,8700,1.6160202,6837.4897,384.06995,Nz95nEBsYs,com.sec.android.app.shealth,b0d9bcbd-114b-4329-803f-76aeca9a8843,1600214400000,
640f3254-097a-4811-bf26-fbcb82173602.binning_data.json,2021-03-03 10:31:08.993,2021-03-03 10:31:08.993,com.sec.android.app.shealth,0,6789,1.5468752,5373.1997,286.14996,Nz95nEBsYs,com.sec.android.app.shealth,640f3254-097a-4811-bf26-fbcb82173602,1599523200000,
c1120dc2-1f19-4b56-8500-071fbb342654.binning_data.json,2021-03-03 10:31:08.993,2021-03-03 10:31:08.993,com.sec.android.app.shealth,0,10862,1.6269184,8827.4795,475.55997,Nz95nEBsYs,com.sec.android.app.shealth,c1120dc2-1f19-4b56-8500-071fbb342654,1599868800000,
1a5721a2-03d5-4ef9-a557-0084512a7d4b.binning_data.json,2021-03-03 10:31:08.990,2021-03-03 10:31:08.990,com.sec.android.app.shealth,0,9395,1.5535003,7388.6904,401.28995,Nz95nEBsYs,com.sec.android.app.shealth,1a5721a2-03d5-4ef9-a557-0084512a7d4b,1597190400000,
a0b7f2fa-76b7-45e7-82bd-cb56ca063167.binning_data.json,2021-03-03 10:31:08.993,2021-03-03 10:31:08.993,com.sec.android.app.shealth,0,8087,1.6225686,6376.65,348.39993,Nz95nEBsYs,com.sec.android.app.shealth,a0b7f2fa-76b7-45e7-82bd-cb56ca063167,1599609600000,
65490d80-b57b-40e6-a615-21023e1f939b.binning_data.json,2021-03-03 10:31:08.996,2021-03-03 10:31:08.996,com.sec.android.app.shealth,0,8748,1.470134,6729.24,364.00995,Nz95nEBsYs,com.sec.android.app.shealth,65490d80-b57b-40e6-a615-21023e1f939b,1602547200000,
08a93068-cdf5-48a7-a924-2512db85f00c.binning_data.json,2021-03-03 10:31:08.994,2021-03-03 10:31:08.994,com.sec.android.app.shealth,0,8597,1.5563344,6688.53,374.71994,Nz95nEBsYs,com.sec.android.app.shealth,08a93068-cdf5-48a7-a924-2512db85f00c,1600732800000,
021d9f1f-144b-4f9f-90d3-b64117924eb8.binning_data.json,2021-03-03 10:31:08.994,2021-03-03 10:31:08.994,com.sec.android.app.shealth,0,12543,1.5897875,9989.96,546.99994,Nz95nEBsYs,com.sec.android.app.shealth,021d9f1f-144b-4f9f-90d3-b64117924eb8,1600387200000,
22c82a51-c6a3-4d4a-bfcf-9415ff97748c.binning_data.json,2021-03-03 10:31:08.991,2021-03-03 10:31:08.991,com.sec.android.app.shealth,0,5658,1.5493603,4419.5703,247.09995,Nz95nEBsYs,com.sec.android.app.shealth,22c82a51-c6a3-4d4a-bfcf-9415ff97748c,1597708800000,
9285956f-cc64-4a25-9351-fa6301e1983b.binning_data.json,2021-03-03 10:31:08.993,2021-03-03 10:31:08.993,com.sec.android.app.shealth,0,7814,1.5579026,6051.1797,342.2499,Nz95nEBsYs,com.sec.android.app.shealth,9285956f-cc64-4a25-9351-fa6301e1983b,1600041600000,
9a032834-ee92-4f44-9320-9eec8757742b.binning_data.json,2021-03-03 10:31:08.993,2021-03-03 10:31:08.993,com.sec.android.app.shealth,0,5310,1.5848815,4131.02,227.79996,Nz95nEBsYs,com.sec.android.app.shealth,9a032834-ee92-4f44-9320-9eec8757742b,1600128000000,
eb7bd026-e791-4823-b722-3cbee3db2b45.binning_data.json,2021-03-03 10:31:08.995,2021-03-03 10:31:08.995,com.sec.android.app.shealth,0,10357,1.5357823,8036.15,442.81992,Nz95nEBsYs,com.sec.android.app.shealth,eb7bd026-e791-4823-b722-3cbee3db2b45,1601251200000,
d5c98043-d9ce-4ab7-ae35-3dfa9a0584c5.binning_data.json,2021-03-03 10:31:08.996,2021-03-03 10:31:08.996,com.sec.android.app.shealth,0,9036,1.5764858,7075.5903,381.54996,Nz95nEBsYs,com.sec.android.app.shealth,d5c98043-d9ce-4ab7-ae35-3dfa9a0584c5,1603065600000,
c6469e2b-258d-4866-9c6f-0719ae9d675a.binning_data.json,2021-03-03 10:31:08.994,2021-03-03 10:31:08.994,com.sec.android.app.shealth,0,6909,1.5090295,5342.5596,295.0899,Nz95nEBsYs,com.sec.android.app.shealth,c6469e2b-258d-4866-9c6f-0719ae9d675a,1600905600000,
69bc5184-aded-4abf-ac6d-adafa133a8af.binning_data.json,2021-03-03 10:31:08.994,2021-03-03 10:31:08.994,com.sec.android.app.shealth,0,6603,1.5937098,5185.06,285.31995,Nz95nEBsYs,com.sec.android.app.shealth,69bc5184-aded-4abf-ac6d-adafa133a8af,1600560000000,
5eab6311-a72a-4bfd-9c15-735b41505f92.binning_data.json,2021-03-03 10:31:08.991,2021-03-03 10:31:08.991,com.sec.android.app.shealth,0,7179,1.4563434,5547.3604,305.11,Nz95nEBsYs,com.sec.android.app.shealth,5eab6311-a72a-4bfd-9c15-735b41505f92,1598227200000,
4c24032a-1e44-4c46-be3e-893f37766ebb.binning_data.json,2021-03-03 10:31:08.994,2021-03-03 10:31:08.994,com.sec.android.app.shealth,0,8910,1.5997542,7089.0,380.27,Nz95nEBsYs,com.sec.android.app.shealth,4c24032a-1e44-4c46-be3e-893f37766ebb,1600646400000,
73626382-a1ce-406d-a17c-5c53b68fb7e5.binning_data.json,2021-03-03 10:31:08.995,2021-03-03 10:31:08.995,com.sec.android.app.shealth,0,4960,1.4390826,3767.9597,182.62997,Nz95nEBsYs,com.sec.android.app.shealth,73626382-a1ce-406d-a17c-5c53b68fb7e5,1601769600000,
dc83e562-5d40-496d-9d39-c1e1e88b4b51.binning_data.json,2021-03-03 10:31:08.997,2021-03-03 10:31:08.997,com.sec.android.app.shealth,0,663,1.5768597,543.54004,28.88,Nz95nEBsYs,com.sec.android.app.shealth,dc83e562-5d40-496d-9d39-c1e1e88b4b51,1603584000000,
01371217-8d50-4b77-80b3-a3ff61c9d108.binning_data.json,2021-03-03 10:31:08.995,2021-03-03 10:31:08.995,com.sec.android.app.shealth,0,4254,1.6666847,3521.86,184.84999,Nz95nEBsYs,com.sec.android.app.shealth,01371217-8d50-4b77-80b3-a3ff61c9d108,1601424000000,
e17ff41e-1df9-4208-8eee-03f163457922.binning_data.json,2021-03-03 10:31:08.994,2021-03-03 10:31:08.994,com.sec.android.app.shealth,0,10791,1.5862566,8775.4795,484.82993,Nz95nEBsYs,com.sec.android.app.shealth,e17ff41e-1df9-4208-8eee-03f163457922,1601078400000,
b5d73976-6534-4205-ae90-cad1d1adf90c.binning_data.json,2021-03-03 10:31:08.995,2021-03-03 10:31:08.995,com.sec.android.app.shealth,0,490,1.7710936,417.98,22.96,Nz95nEBsYs,com.sec.android.app.shealth,b5d73976-6534-4205-ae90-cad1d1adf90c,1601164800000,
45e78735-27b6-42ab-ace7-03bf63328736.binning_data.json,2021-03-03 10:31:08.992,2021-03-03 10:31:08.992,com.sec.android.app.shealth,0,1844,1.6925726,1525.4501,80.37,Nz95nEBsYs,com.sec.android.app.shealth,45e78735-27b6-42ab-ace7-03bf63328736,1598745600000,
bbb80d71-8e7c-4785-99e2-4f5e3af21fb4.binning_data.json,2021-03-03 10:31:08.996,2021-03-03 10:31:08.996,com.sec.android.app.shealth,0,12219,1.4311812,9436.93,505.22995,Nz95nEBsYs,com.sec.android.app.shealth,bbb80d71-8e7c-4785-99e2-4f5e3af21fb4,1602288000000,
9dcf8997-3ca5-4444-bf5c-3bf8970ed6f8.binning_data.json,2021-03-03 10:31:08.995,2021-03-03 10:31:08.995,com.sec.android.app.shealth,0,5219,1.5575533,4150.7197,215.68,Nz95nEBsYs,com.sec.android.app.shealth,9dcf8997-3ca5-4444-bf5c-3bf8970ed6f8,1601596800000,
2f02749e-96bc-4c0b-8c23-02431a527ba9.binning_data.json,2021-03-03 10:31:08.995,2021-03-03 10:31:08.995,com.sec.android.app.shealth,0,8963,1.6120116,7115.0,375.09998,Nz95nEBsYs,com.sec.android.app.shealth,2f02749e-96bc-4c0b-8c23-02431a527ba9,1601942400000,
c699043e-f05b-4dac-bc2e-8f46df9cb529.binning_data.json,2021-03-03 10:31:08.995,2021-03-03 10:31:08.995,com.sec.android.app.shealth,0,8492,1.4140102,6439.35,325.77,Nz95nEBsYs,com.sec.android.app.shealth,c699043e-f05b-4dac-bc2e-8f46df9cb529,1601683200000,
c86ca1df-a263-437b-bc86-da93a968f0d8.binning_data.json,2021-03-03 10:31:08.992,2021-03-03 10:31:08.992,com.sec.android.app.shealth,0,8693,1.5585525,6912.4507,364.22995,Nz95nEBsYs,com.sec.android.app.shealth,c86ca1df-a263-437b-bc86-da93a968f0d8,1599264000000,
b41f881a-eda8-4bd1-a4ad-4bebd8d65aa6.binning_data.json,2021-03-03 10:31:08.998,2021-03-03 10:31:08.998,com.sec.android.app.shealth,0,9367,1.4955207,7386.9604,392.71997,Nz95nEBsYs,com.sec.android.app.shealth,b41f881a-eda8-4bd1-a4ad-4bebd8d65aa6,1604102400000,
9a6044a1-b0f9-4489-9cf4-bc3f787bdc1b.binning_data.json,2021-03-03 10:31:08.996,2021-03-03 10:31:08.996,com.sec.android.app.shealth,0,9023,1.5378987,7114.64,377.90994,Nz95nEBsYs,com.sec.android.app.shealth,9a6044a1-b0f9-4489-9cf4-bc3f787bdc1b,1602460800000,
830b0492-6c13-4d2a-a7b2-a3f7b145c652.binning_data.json,2021-03-03 10:31:08.995,2021-03-03 10:31:08.995,com.sec.android.app.shealth,0,8472,1.4969205,6586.8403,357.90994,Nz95nEBsYs,com.sec.android.app.shealth,830b0492-6c13-4d2a-a7b2-a3f7b145c652,1602115200000,
cee43b93-3f0b-4ae7-89cb-41e9cc1e5d5f.binning_data.json,2021-03-03 10:31:08.996,2021-03-03 10:31:08.996,com.sec.android.app.shealth,0,5575,1.5813419,4289.5703,244.62996,Nz95nEBsYs,com.sec.android.app.shealth,cee43b93-3f0b-4ae7-89cb-41e9cc1e5d5f,1602806400000,
aca9ce22-c2bf-4f4f-9eec-9d29fe5bbeca.binning_data.json,2021-03-03 10:31:08.993,2021-03-03 10:31:08.993,com.sec.android.app.shealth,0,5747,1.5812854,4476.63,250.46996,Nz95nEBsYs,com.sec.android.app.shealth,aca9ce22-c2bf-4f4f-9eec-9d29fe5bbeca,1599782400000,
34c33299-c90f-44a0-8561-f0ebdfc292c2.binning_data.json,2021-03-03 10:31:08.996,2021-03-03 10:31:08.996,com.sec.android.app.shealth,0,7086,1.5215888,5505.2803,302.21994,Nz95nEBsYs,com.sec.android.app.shealth,34c33299-c90f-44a0-8561-f0ebdfc292c2,1602201600000,
0b1743cc-96cf-479b-a82f-fc42ac5dc83f.binning_data.json,2021-03-03 10:31:08.996,2021-03-03 10:31:08.996,com.sec.android.app.shealth,0,6296,1.5643269,4963.0103,263.11993,Nz95nEBsYs,com.sec.android.app.shealth,0b1743cc-96cf-479b-a82f-fc42ac5dc83f,1602979200000,
d5253f54-5db3-4519-883c-f52fc738b508.binning_data.json,2021-03-03 10:31:08.996,2021-03-03 10:31:08.996,com.sec.android.app.shealth,0,7850,1.5605726,6110.2,333.19995,Nz95nEBsYs,com.sec.android.app.shealth,d5253f54-5db3-4519-883c-f52fc738b508,1602633600000,
499337ae-1d0f-4af3-b39e-62a7c3490b2a.binning_data.json,2021-03-03 10:31:08.994,2021-03-03 10:31:08.994,com.sec.android.app.shealth,0,7991,1.581152,6334.43,338.81995,Nz95nEBsYs,com.sec.android.app.shealth,499337ae-1d0f-4af3-b39e-62a7c3490b2a,1600300800000,
336e8447-b6f0-4b76-8b49-5565646e8c11.binning_data.json,2021-03-03 10:31:08.997,2021-03-03 10:31:08.997,com.sec.android.app.shealth,0,12913,1.5555737,10088.311,552.4799,Nz95nEBsYs,com.sec.android.app.shealth,336e8447-b6f0-4b76-8b49-5565646e8c11,1603324800000,
ba5c5bd0-22dc-41b4-90cf-0b459b2d3eb1.binning_data.json,2021-03-03 10:31:08.998,2021-03-03 10:31:08.998,com.sec.android.app.shealth,0,9662,1.5115435,7419.16,418.50995,Nz95nEBsYs,com.sec.android.app.shealth,ba5c5bd0-22dc-41b4-90cf-0b459b2d3eb1,1604620800000,
16dcaedb-e8d9-4072-8ab5-47a7f835b5ae.binning_data.json,2021-03-03 10:31:08.996,2021-03-03 10:31:08.996,com.sec.android.app.shealth,0,6670,1.535813,5125.8306,279.06992,Nz95nEBsYs,com.sec.android.app.shealth,16dcaedb-e8d9-4072-8ab5-47a7f835b5ae,1602720000000,
424f8d65-c502-4ba9-ab5f-c1c3dddcbe68.binning_data.json,2021-03-03 10:31:08.997,2021-03-03 10:31:08.997,com.sec.android.app.shealth,0,7724,1.4761764,6087.45,319.45996,Nz95nEBsYs,com.sec.android.app.shealth,424f8d65-c502-4ba9-ab5f-c1c3dddcbe68,1603497600000,
89262328-f510-41a9-a057-1121ef206e83.binning_data.json,2021-03-03 10:31:08.997,2021-03-03 10:31:08.997,com.sec.android.app.shealth,0,8244,1.527558,6395.1704,336.32996,Nz95nEBsYs,com.sec.android.app.shealth,89262328-f510-41a9-a057-1121ef206e83,1603152000000,
c83b4950-8b7c-4c9a-8430-ea4e4635b953.binning_data.json,2021-03-03 10:31:08.994,2021-03-03 10:31:08.994,com.sec.android.app.shealth,0,8295,1.6285193,6687.5396,367.81995,Nz95nEBsYs,com.sec.android.app.shealth,c83b4950-8b7c-4c9a-8430-ea4e4635b953,1600819200000,
7c5f8593-9ff5-4db5-a549-c223b6888a37.binning_data.json,2021-03-03 10:31:08.997,2021-03-03 10:31:08.997,com.sec.android.app.shealth,0,10488,1.5473177,8146.5005,457.60995,Nz95nEBsYs,com.sec.android.app.shealth,7c5f8593-9ff5-4db5-a549-c223b6888a37,1603238400000,
47a6c3bd-3ed3-4cd0-a949-d03e8da82b3b.binning_data.json,2021-03-03 10:31:08.997,2021-03-03 10:31:08.997,com.sec.android.app.shealth,0,9036,1.5021812,7014.691,379.66995,Nz95nEBsYs,com.sec.android.app.shealth,47a6c3bd-3ed3-4cd0-a949-d03e8da82b3b,1603843200000,
0bd1506c-4fea-475f-8c7c-e465afe1c652.binning_data.json,2021-03-03 10:31:08.997,2021-03-03 10:31:08.997,com.sec.android.app.shealth,0,6404,1.4911212,4870.4497,273.56995,Nz95nEBsYs,com.sec.android.app.shealth,0bd1506c-4fea-475f-8c7c-e465afe1c652,1604016000000,
22d9a6da-4477-43c9-8fd0-ef6a552d0069.binning_data.json,2021-03-03 10:31:08.999,2021-03-03 10:31:08.999,com.sec.android.app.shealth,0,15334,1.562493,11974.711,670.0399,Nz95nEBsYs,com.sec.android.app.shealth,22d9a6da-4477-43c9-8fd0-ef6a552d0069,1605139200000,
83148a56-d195-40f2-b158-2c10e8339956.binning_data.json,2021-03-03 10:31:08.997,2021-03-03 10:31:08.997,com.sec.android.app.shealth,0,7133,1.5993502,5674.6704,312.40994,Nz95nEBsYs,com.sec.android.app.shealth,83148a56-d195-40f2-b158-2c10e8339956,1603670400000,
df2f5d95-5275-4b01-a1f4-ad7e63945ccc.binning_data.json,2021-03-03 10:31:08.995,2021-03-03 10:31:08.995,com.sec.android.app.shealth,0,5738,1.5595104,4493.48,245.47993,Nz95nEBsYs,com.sec.android.app.shealth,df2f5d95-5275-4b01-a1f4-ad7e63945ccc,1601337600000,
1480733b-414f-4cdd-a2b8-6297cf96b2dd.binning_data.json,2021-03-03 10:31:08.998,2021-03-03 10:31:08.998,com.sec.android.app.shealth,0,7231,1.6252942,5767.91,322.38995,Nz95nEBsYs,com.sec.android.app.shealth,1480733b-414f-4cdd-a2b8-6297cf96b2dd,1604534400000,
3b46a5d6-b9fe-43d2-9330-6a8cee66f0b5.binning_data.json,2021-03-03 10:31:08.998,2021-03-03 10:31:08.998,com.sec.android.app.shealth,0,7552,1.4373432,5665.2095,329.31995,Nz95nEBsYs,com.sec.android.app.shealth,3b46a5d6-b9fe-43d2-9330-6a8cee66f0b5,1604361600000,
14231b03-fd64-4a09-b074-e7e8b0d304cd.binning_data.json,2021-03-03 10:31:08.998,2021-03-03 10:31:08.998,com.sec.android.app.shealth,0,944,1.6493875,768.51,39.7,Nz95nEBsYs,com.sec.android.app.shealth,14231b03-fd64-4a09-b074-e7e8b0d304cd,1604188800000,
85cba78d-9aa8-473d-b853-cefee7ef3485.binning_data.json,2021-03-03 10:31:08.997,2021-03-03 10:31:08.997,com.sec.android.app.shealth,0,8343,1.5092584,6430.68,356.73996,Nz95nEBsYs,com.sec.android.app.shealth,85cba78d-9aa8-473d-b853-cefee7ef3485,1603756800000,
f6d0d06b-28f6-4dfc-a836-dab6d3c05ed8.binning_data.json,2021-03-03 10:31:08.995,2021-03-03 10:31:08.995,com.sec.android.app.shealth,0,6021,1.5640496,4631.8003,258.01993,Nz95nEBsYs,com.sec.android.app.shealth,f6d0d06b-28f6-4dfc-a836-dab6d3c05ed8,1601856000000,
d6006deb-61f3-4acf-89f1-c000e9e685c7.binning_data.json,2021-03-03 10:31:08.999,2021-03-03 10:31:08.999,com.sec.android.app.shealth,0,9312,1.5219145,7175.3604,406.11993,Nz95nEBsYs,com.sec.android.app.shealth,d6006deb-61f3-4acf-89f1-c000e9e685c7,1605052800000,
e0148d32-48b5-4cda-830e-fabc6ffeafb9.binning_data.json,2021-03-03 10:31:08.999,2021-03-03 10:31:08.999,com.sec.android.app.shealth,0,9424,1.6109272,7426.52,410.95996,Nz95nEBsYs,com.sec.android.app.shealth,e0148d32-48b5-4cda-830e-fabc6ffeafb9,1605657600000,
72a3de42-4005-40c8-b1f7-c7836b667d35.binning_data.json,2021-03-03 10:31:08.998,2021-03-03 10:31:08.998,com.sec.android.app.shealth,0,6931,1.5568839,5361.1,300.34998,Nz95nEBsYs,com.sec.android.app.shealth,72a3de42-4005-40c8-b1f7-c7836b667d35,1604880000000,
14d6b053-20f7-4179-98d2-ff700d5ccf76.binning_data.json,2021-03-03 10:31:08.998,2021-03-03 10:31:08.998,com.sec.android.app.shealth,0,6915,1.5248961,5361.29,300.30997,Nz95nEBsYs,com.sec.android.app.shealth,14d6b053-20f7-4179-98d2-ff700d5ccf76,1604275200000,
393dc2d1-ff8f-41a4-a7f4-2c5073d5c24f.binning_data.json,2021-03-03 10:31:08.998,2021-03-03 10:31:08.998,com.sec.android.app.shealth,0,447,1.6682923,369.54,19.640001,Nz95nEBsYs,com.sec.android.app.shealth,393dc2d1-ff8f-41a4-a7f4-2c5073d5c24f,1604707200000,
09f5cbea-5268-4b1e-9fba-0b7a6abc199e.binning_data.json,2021-03-03 10:31:09.000,2021-03-03 10:31:09.000,com.sec.android.app.shealth,0,13658,1.5545709,10658.46,594.6599,Nz95nEBsYs,com.sec.android.app.shealth,09f5cbea-5268-4b1e-9fba-0b7a6abc199e,1606176000000,
241d0c94-e135-4d4e-975f-fb1a80595974.binning_data.json,2021-03-03 10:31:08.999,2021-03-03 10:31:08.999,com.sec.android.app.shealth,0,5089,1.525817,3966.43,217.95996,Nz95nEBsYs,com.sec.android.app.shealth,241d0c94-e135-4d4e-975f-fb1a80595974,1605571200000,
5e3d50af-fbe2-4c47-ac43-4377eb1fc846.binning_data.json,2021-03-03 10:31:08.996,2021-03-03 10:31:08.996,com.sec.android.app.shealth,0,2507,1.5522894,2013.66,104.25999,Nz95nEBsYs,com.sec.android.app.shealth,5e3d50af-fbe2-4c47-ac43-4377eb1fc846,1602374400000,
a8786f59-5bd4-4236-9328-832d26a292a5.binning_data.json,2021-03-03 10:31:08.998,2021-03-03 10:31:08.998,com.sec.android.app.shealth,0,2479,1.5621988,1803.33,128.03,Nz95nEBsYs,com.sec.android.app.shealth,a8786f59-5bd4-4236-9328-832d26a292a5,1604793600000,
