com.samsung.shealth.stand_day_summary,6210049,1
stand_time,update_time,create_time,deviceuuid,pkg_name,datauuid,day_time
0,2021-08-14 15:00:14.056,2021-08-14 15:00:14.056,m6sL7dLFqc,com.sec.android.app.shealth,98bf5faa-ccdb-5be8-c30a-f3bc94cf55a7,1628985600000,
1579011,2021-08-17 11:10:53.413,2021-08-16 15:00:09.064,m6sL7dLFqc,com.sec.android.app.shealth,ab71172f-6b8d-dabf-1b67-91ea272644c9,1629158400000,
0,2021-08-20 15:00:10.894,2021-08-20 15:00:10.894,m6sL7dLFqc,com.sec.android.app.shealth,5e452748-71ab-598d-0bbe-b716225ee4a9,1629504000000,
295936,2021-08-23 09:00:07.271,2021-08-22 15:00:03.920,m6sL7dLFqc,com.sec.android.app.shealth,bfa89805-927a-67d0-a3ca-e4c0c6ecea8f,1629676800000,
16384,2021-08-27 05:21:12.692,2021-08-26 15:00:06.718,m6sL7dLFqc,com.sec.android.app.shealth,969fba3c-a45b-7234-cc9d-ebe5c2dac080,1630022400000,
4292608,2021-09-02 13:34:43.323,2021-09-01 15:00:12.874,m6sL7dLFqc,com.sec.android.app.shealth,5a4c49f4-4f13-e2d6-2a47-77cfa04bfe38,1630540800000,
49152,2021-08-29 06:56:40.310,2021-08-28 15:00:05.985,m6sL7dLFqc,com.sec.android.app.shealth,a1498480-92a0-3181-21ff-68573ba40bd7,1630195200000,
136192,2021-09-08 08:39:32.290,2021-09-07 15:00:04.006,m6sL7dLFqc,com.sec.android.app.shealth,ec03ff90-3e6e-316d-8469-1ca0f0bbac9e,1631059200000,
0,2021-09-03 15:00:09.068,2021-09-03 15:00:09.068,m6sL7dLFqc,com.sec.android.app.shealth,7314d78a-edb4-dd8c-e9e5-37f98e4a3894,1630713600000,
1394688,2021-09-14 11:04:35.264,2021-09-13 15:00:18.405,m6sL7dLFqc,com.sec.android.app.shealth,3d2a6a27-a1fb-7673-49f3-2dd300867d7c,1631577600000,
9961472,2021-09-20 14:47:29.272,2021-09-19 15:00:10.048,m6sL7dLFqc,com.sec.android.app.shealth,838e71a0-0fac-80bd-849c-e8e307ec9a47,1632096000000,
40961,2021-09-10 06:49:22.849,2021-09-09 15:00:27.959,m6sL7dLFqc,com.sec.android.app.shealth,cec5fb0e-6947-3713-712e-964507c626f6,1631232000000,
0,2021-09-25 15:00:03.837,2021-09-25 15:00:03.837,m6sL7dLFqc,com.sec.android.app.shealth,3fd11599-d349-5ed9-d519-3d9c9771be99,1632614400000,
286722,2021-09-16 11:22:08.104,2021-09-15 15:00:12.971,m6sL7dLFqc,com.sec.android.app.shealth,1ec63abb-d5f8-adc4-2558-0378603333cf,1631750400000,
0,2021-10-01 15:00:05.763,2021-10-01 15:00:05.763,m6sL7dLFqc,com.sec.android.app.shealth,7e359754-1292-b6c5-7280-310ab7389cd4,1633132800000,
554,2021-10-08 00:16:55.607,2021-10-07 15:00:03.533,m6sL7dLFqc,com.sec.android.app.shealth,c37db4ac-319a-61df-8a06-75b574d44824,1633651200000,
32768,2021-09-22 06:54:58.742,2021-09-21 15:00:03.921,m6sL7dLFqc,com.sec.android.app.shealth,d6c3468e-15a2-d773-f4e7-7dedad97514e,1632268800000,
9507840,2021-10-14 14:44:06.272,2021-10-13 15:00:03.873,m6sL7dLFqc,com.sec.android.app.shealth,bfdb0e0b-894a-6ef1-15e9-6e9788273675,1634169600000,
16384,2021-09-28 05:52:13.628,2021-09-27 15:00:05.918,m6sL7dLFqc,com.sec.android.app.shealth,445fe864-d754-8729-25f2-15385c043cb8,1632787200000,
4521984,2021-10-04 13:24:04.324,2021-10-03 15:00:07.092,m6sL7dLFqc,com.sec.android.app.shealth,afe49060-95ad-0c16-8fe9-b34e1e260480,1633305600000,
16512,2021-10-20 05:36:49.606,2021-10-19 15:00:04.850,m6sL7dLFqc,com.sec.android.app.shealth,b374d2a5-8f62-6566-679e-8254505a6e79,1634688000000,
8912900,2021-10-10 14:09:11.335,2021-10-09 15:00:10.116,m6sL7dLFqc,com.sec.android.app.shealth,94fe9a79-881c-25ce-662d-07b266f7d476,1633824000000,
2097152,2021-10-26 12:40:06.285,2021-10-25 15:00:01.471,m6sL7dLFqc,com.sec.android.app.shealth,54fca53d-f8fe-75a9-0063-da1584c77eea,1635206400000,
9895936,2021-11-01 14:04:55.921,2021-10-31 15:00:04.982,m6sL7dLFqc,com.sec.android.app.shealth,7aaa1601-9131-d0de-3dbe-c119a14f8eb2,1635724800000,
2048,2021-10-16 02:41:57.254,2021-10-15 15:00:09.028,m6sL7dLFqc,com.sec.android.app.shealth,9e86a0cf-a7ff-02e5-0ae8-f5bb93e3714c,1634342400000,
10502144,2021-11-07 14:04:01.311,2021-11-06 15:00:04.985,m6sL7dLFqc,com.sec.android.app.shealth,a92825ca-7db1-6086-bcf7-2319887987df,1636243200000,
4096,2021-10-22 03:20:23.610,2021-10-21 15:00:13.636,m6sL7dLFqc,com.sec.android.app.shealth,1fe78f93-ae54-de39-1035-60017c984722,1634860800000,
11534336,2021-11-13 14:11:09.251,2021-11-12 15:00:04.806,m6sL7dLFqc,com.sec.android.app.shealth,d48dff70-6aea-8671-6b89-2cd704d4462a,1636761600000,
0,2021-11-19 21:23:50.063,2021-11-19 20:08:40.991,m6sL7dLFqc,com.sec.android.app.shealth,60ab24a2-94a9-43ac-9a93-85940813bc33,1637366400000,
2162688,2021-10-28 12:55:54.323,2021-10-27 15:00:05.002,m6sL7dLFqc,com.sec.android.app.shealth,e232f090-cba4-80f5-3301-67a68483cb27,1635379200000,
0,2021-11-25 15:00:03.770,2021-11-25 15:00:03.770,m6sL7dLFqc,com.sec.android.app.shealth,541bfabe-a80e-c670-8bc1-a2febe96e83c,1637884800000,
8716289,2021-11-03 14:22:19.100,2021-11-02 15:00:04.226,m6sL7dLFqc,com.sec.android.app.shealth,d45be3ae-ea2c-1505-0d98-72827c6acf51,1635897600000,
4390912,2021-11-09 13:24:31.302,2021-11-08 15:00:11.866,m6sL7dLFqc,com.sec.android.app.shealth,f9b7d48c-08a2-1b37-76fd-cb7ac68827c6,1636416000000,
0,2021-11-14 15:00:08.009,2021-11-14 15:00:08.009,m6sL7dLFqc,com.sec.android.app.shealth,17f40422-4cd2-40ec-6851-af191f338729,1636934400000,
0,2021-11-21 15:00:06.668,2021-11-21 15:00:06.668,m6sL7dLFqc,com.sec.android.app.shealth,cc385b66-8475-9d70-370f-addc942928d3,1637539200000,
524288,2021-11-28 10:12:42.357,2021-11-27 15:00:08.213,m6sL7dLFqc,com.sec.android.app.shealth,43b06e55-8e25-9caa-70eb-d8b375d9171a,1638057600000,
1088512,2020-11-02 11:11:49.331,2020-11-01 15:00:05.800,m6sL7dLFqc,com.sec.android.app.shealth,d2489fec-5bc5-ec5b-9df1-60d00e366bf0,1604275200000,
286720,2021-12-02 09:49:21.920,2021-12-01 15:00:07.864,m6sL7dLFqc,com.sec.android.app.shealth,ba529ae9-d7b6-49c9-0849-5db5e579b26b,1638403200000,
1638400,2020-11-08 11:43:45.624,2020-11-07 15:00:03.804,m6sL7dLFqc,com.sec.android.app.shealth,8754e8e1-c2c4-b0f5-b3cc-e91dcd4dacc7,1604793600000,
1280000,2020-11-03 11:22:10.269,2020-11-02 15:00:04.566,m6sL7dLFqc,com.sec.android.app.shealth,349210cc-04b9-259b-8160-d98ece067a36,1604361600000,
1310720,2020-11-14 11:50:35.304,2020-11-13 15:00:12.871,m6sL7dLFqc,com.sec.android.app.shealth,9c8316ce-937a-dacd-d916-c2f4e3854c05,1605312000000,
1353728,2020-11-09 11:27:23.262,2020-11-08 15:00:06.897,m6sL7dLFqc,com.sec.android.app.shealth,72e521e0-5572-18c2-64d9-e90dec955c44,1604880000000,
2097152,2020-11-15 12:44:25.293,2020-11-14 15:00:19.002,m6sL7dLFqc,com.sec.android.app.shealth,e6d85b85-0e2d-17b9-c468-ace3006d262f,1605398400000,
305152,2020-11-20 09:04:27.304,2020-11-19 15:00:05.375,m6sL7dLFqc,com.sec.android.app.shealth,b6eb3ef7-afdb-b3c3-b052-9b1c1442fb83,1605830400000,
2228224,2020-11-21 12:50:55.270,2020-11-20 15:00:07.873,m6sL7dLFqc,com.sec.android.app.shealth,dd214e0e-3993-b12f-ceb8-685c3d9ec373,1605916800000,
1181696,2020-11-26 11:37:38.300,2020-11-25 15:00:13.734,m6sL7dLFqc,com.sec.android.app.shealth,d501c5d3-0ae1-8432-1b92-a734225596f5,1606348800000,
2176000,2020-11-27 12:02:55.651,2020-11-26 15:00:16.272,m6sL7dLFqc,com.sec.android.app.shealth,d9d19022-1b22-9276-24a0-8cecf8745847,1606435200000,
0,2020-12-02 15:00:11.312,2020-12-02 15:00:11.312,m6sL7dLFqc,com.sec.android.app.shealth,59e5795a-6577-4fc1-164d-c080ed5a2d14,1606953600000,
3475456,2020-12-02 12:20:18.282,2020-12-01 15:00:03.359,m6sL7dLFqc,com.sec.android.app.shealth,544a4240-118b-698d-389c-983ce44b79e9,1606867200000,
589824,2020-12-09 10:25:21.262,2020-12-08 15:00:05.768,m6sL7dLFqc,com.sec.android.app.shealth,6f25b2fd-866d-c8f7-4ece-03ae2c8d03a7,1607472000000,
3394560,2020-12-08 12:14:14.238,2020-12-07 15:00:12.857,m6sL7dLFqc,com.sec.android.app.shealth,a9c05850-fa04-f894-bffe-59325665217c,1607385600000,
4751360,2020-12-15 13:17:08.288,2020-12-14 15:00:05.006,m6sL7dLFqc,com.sec.android.app.shealth,c08bb995-86d5-2b8e-3701-c6c8347da793,1607990400000,
0,2020-12-20 15:00:09.798,2020-12-20 15:00:09.798,m6sL7dLFqc,com.sec.android.app.shealth,7097a83b-b695-d16d-d4e1-db88d8c2e86a,1608508800000,
1,2020-12-13 15:28:27.284,2020-12-13 15:00:10.879,m6sL7dLFqc,com.sec.android.app.shealth,42023539-314c-5561-43b9-6d04cdfb97b3,1607904000000,
2359296,2020-12-27 12:38:41.292,2020-12-26 15:00:03.676,m6sL7dLFqc,com.sec.android.app.shealth,73794cfa-75bb-d695-9bf7-7616c9998b18,1609027200000,
0,2020-12-19 15:00:12.765,2020-12-19 15:00:12.765,m6sL7dLFqc,com.sec.android.app.shealth,bf72ed95-57eb-c891-39a4-83d417f12921,1608422400000,
8486912,2021-01-02 14:04:54.260,2021-01-01 15:00:03.724,m6sL7dLFqc,com.sec.android.app.shealth,02522800-dc23-634e-48fa-76d95259b53e,1609545600000,
24577,2020-12-26 05:42:47.255,2020-12-25 15:00:03.559,m6sL7dLFqc,com.sec.android.app.shealth,a3a58ea8-fd85-fe79-8230-cb03b9c194ab,1608940800000,
43008,2021-01-08 06:03:05.700,2021-01-07 15:00:19.449,m6sL7dLFqc,com.sec.android.app.shealth,f35eec31-0cb8-7edc-e1ac-91f3a8b0a74a,1610064000000,
3072,2021-01-14 02:22:43.360,2021-01-13 15:15:32.666,m6sL7dLFqc,com.sec.android.app.shealth,dd6f9b33-8597-7847-ee3e-3eb64b2d5d74,1610582400000,
0,2020-12-31 15:00:07.136,2020-12-31 15:00:07.136,m6sL7dLFqc,com.sec.android.app.shealth,d4c78ae8-dece-e52b-092a-d6640e90406c,1609459200000,
655360,2021-01-20 10:16:49.300,2021-01-19 15:00:02.611,m6sL7dLFqc,com.sec.android.app.shealth,1ba5d80f-e4b3-4b22-7864-7820f64441c0,1611100800000,
9472000,2021-01-07 14:10:16.280,2021-01-06 15:00:03.756,m6sL7dLFqc,com.sec.android.app.shealth,0dec4d3e-1ed8-a691-8d9d-26ed94a5114f,1609977600000,
1213442,2021-01-27 11:18:10.233,2021-01-26 15:00:04.922,m6sL7dLFqc,com.sec.android.app.shealth,1d2c34c9-4bb3-fa24-55e5-68fd9ceac4b3,1611705600000,
9995264,2021-02-02 14:51:32.287,2021-02-01 15:00:23.523,m6sL7dLFqc,com.sec.android.app.shealth,6914b0fe-2b1b-fe07-d210-21b3b0012a61,1612224000000,
0,2021-01-12 15:00:04.426,2021-01-12 15:00:04.426,m6sL7dLFqc,com.sec.android.app.shealth,e0fab4c2-b1fc-c332-02c4-5d94718f9f2c,1610496000000,
2176001,2021-02-08 12:57:26.291,2021-02-07 15:00:13.356,m6sL7dLFqc,com.sec.android.app.shealth,b5b4790b-0e5d-3d1f-75fb-52d67ff31f5f,1612742400000,
1703936,2021-01-19 11:03:22.338,2021-01-18 15:00:03.986,m6sL7dLFqc,com.sec.android.app.shealth,d707e711-f656-2752-a6d1-0149a9a228d9,1611014400000,
0,2021-02-13 15:00:10.891,2021-02-13 15:00:10.890,m6sL7dLFqc,com.sec.android.app.shealth,2666a501-23a6-b3e1-d32a-75647881e545,1613260800000,
0,2021-02-19 15:00:04.675,2021-02-19 15:00:04.675,m6sL7dLFqc,com.sec.android.app.shealth,2bf360ab-409f-729a-2a67-e40fbe67965e,1613779200000,
11160576,2021-01-26 14:27:49.247,2021-01-25 15:00:12.704,m6sL7dLFqc,com.sec.android.app.shealth,5b6596aa-18c2-edbc-d812-df42d6ba881a,1611619200000,
0,2021-03-06 15:00:03.872,2021-03-06 15:00:03.872,m6sL7dLFqc,com.sec.android.app.shealth,86437cfb-0be0-55b8-266e-4eb55b9c9b4c,1615075200000,
3407872,2021-02-01 12:04:50.340,2021-01-31 15:00:04.419,m6sL7dLFqc,com.sec.android.app.shealth,a44fb540-18a9-b37a-e0c7-a9506b9cd0c7,1612137600000,
286720,2021-03-13 09:36:58.257,2021-03-12 15:00:09.069,m6sL7dLFqc,com.sec.android.app.shealth,b923ef07-3268-4fce-3865-7ba687a5f17e,1615593600000,
4196608,2021-02-07 13:32:18.339,2021-02-06 15:00:04.436,m6sL7dLFqc,com.sec.android.app.shealth,dfa7acb3-1b44-a25f-f979-79914536b052,1612656000000,
3538944,2021-03-19 12:35:01.690,2021-03-18 15:00:10.995,m6sL7dLFqc,com.sec.android.app.shealth,4e2e781c-b378-af01-ec37-926b1033426d,1616112000000,
0,2021-02-12 15:00:04.714,2021-02-12 15:00:04.714,m6sL7dLFqc,com.sec.android.app.shealth,a8e5feec-c686-dae2-6373-668fe589a644,1613174400000,
2164736,2021-03-25 12:08:27.278,2021-03-24 15:00:02.814,m6sL7dLFqc,com.sec.android.app.shealth,89dfde2d-b2a2-59bc-2cad-ce74ed5e9a4c,1616630400000,
0,2021-02-18 15:00:11.879,2021-02-18 15:00:11.879,m6sL7dLFqc,com.sec.android.app.shealth,5b90d5e1-9d11-b3bf-94a1-f6637b8fe5bc,1613692800000,
9502722,2021-04-15 14:31:12.251,2021-04-14 15:00:12.014,m6sL7dLFqc,com.sec.android.app.shealth,35be127d-3690-5cd3-210e-bba9d33a2091,1618444800000,
5804032,2021-04-21 13:36:03.532,2021-04-20 15:00:06.785,m6sL7dLFqc,com.sec.android.app.shealth,1b5f9316-2f21-8097-41b1-93a8938725ad,1618963200000,
32772,2021-03-06 06:21:04.356,2021-03-05 15:00:11.201,m6sL7dLFqc,com.sec.android.app.shealth,ae4a7137-db6b-fb23-e630-4cde2ed0279f,1614988800000,
8398849,2021-04-27 14:37:15.672,2021-04-26 15:00:06.914,m6sL7dLFqc,com.sec.android.app.shealth,42499a41-5335-cd4a-5337-398e443397e0,1619481600000,
1216512,2021-03-12 11:32:06.323,2021-03-11 15:00:09.027,m6sL7dLFqc,com.sec.android.app.shealth,922e60ea-fc8c-7598-367f-59e85652f3f3,1615507200000,
4882432,2021-05-03 13:49:45.283,2021-05-02 15:00:06.657,m6sL7dLFqc,com.sec.android.app.shealth,43e20329-4499-3292-0473-76a136ab31e8,1620000000000,
4198400,2021-05-09 13:42:53.281,2021-05-08 15:00:15.253,m6sL7dLFqc,com.sec.android.app.shealth,57caa0e7-0acd-5e31-3d9a-34baea565062,1620518400000,
4784128,2021-03-18 13:24:32.277,2021-03-17 15:00:06.800,m6sL7dLFqc,com.sec.android.app.shealth,792f55d0-ec08-8e56-7ec0-f2d47527606e,1616025600000,
2621441,2021-05-15 12:21:16.266,2021-05-14 15:00:07.179,m6sL7dLFqc,com.sec.android.app.shealth,5887d97b-0020-eb42-3dc3-1b50ee717886,1621036800000,
1319936,2021-03-24 11:49:14.304,2021-03-23 15:00:11.809,m6sL7dLFqc,com.sec.android.app.shealth,8ca72efd-b60f-011a-517f-da1d666d0b04,1616544000000,
589825,2021-05-21 10:26:57.280,2021-05-20 15:00:16.613,m6sL7dLFqc,com.sec.android.app.shealth,65ebf3f7-7109-6ec6-5d27-2c85a8338c7f,1621555200000,
1122304,2021-04-14 11:17:27.327,2021-04-13 15:00:04.734,m6sL7dLFqc,com.sec.android.app.shealth,5a01ecfb-a8f3-7330-7163-8c512036de9d,1618358400000,
296960,2021-05-27 09:19:23.309,2021-05-26 15:00:05.777,m6sL7dLFqc,com.sec.android.app.shealth,ae1db467-2685-d386-985f-4041b2c7b494,1622073600000,
1397760,2021-06-02 11:06:01.858,2021-06-01 15:00:05.602,m6sL7dLFqc,com.sec.android.app.shealth,fc13fd6f-3fa8-a8aa-ce24-a3fb24c4c8a7,1622592000000,
0,2021-04-19 15:00:10.627,2021-04-19 15:00:10.627,m6sL7dLFqc,com.sec.android.app.shealth,2cdd5a29-7f0d-9b3c-baae-c3228b4f3516,1618876800000,
102400,2021-06-08 07:39:06.611,2021-06-07 15:00:10.020,m6sL7dLFqc,com.sec.android.app.shealth,d95ee2c9-c26d-310f-13fb-a5f44dae6e45,1623110400000,
5902336,2021-04-26 13:20:06.319,2021-04-25 15:00:09.909,m6sL7dLFqc,com.sec.android.app.shealth,f5f9105b-9b47-4ecc-aa32-38435389973a,1619395200000,
1396737,2021-06-14 11:27:41.313,2021-06-13 15:00:07.189,m6sL7dLFqc,com.sec.android.app.shealth,fd243129-066f-8eb9-3cb9-45609e576656,1623628800000,
8192,2021-05-02 04:40:02.330,2021-05-01 15:00:05.969,m6sL7dLFqc,com.sec.android.app.shealth,f2bc6566-31dd-1cfd-8aa9-f7103d84e1d5,1619913600000,
1024,2021-05-08 01:51:16.278,2021-05-07 15:00:06.917,m6sL7dLFqc,com.sec.android.app.shealth,aa232a08-fadb-531b-7c16-31d38b61c0ee,1620432000000,
2049,2021-05-14 02:04:41.593,2021-05-13 15:00:04.653,m6sL7dLFqc,com.sec.android.app.shealth,9a2efb58-42f7-58dc-0316-0500690536e6,1620950400000,
1703936,2021-05-20 11:22:53.272,2021-05-19 15:00:04.879,m6sL7dLFqc,com.sec.android.app.shealth,3d977b8b-ff70-d897-d63e-8d0824594fa2,1621468800000,
0,2021-06-19 15:00:05.965,2021-06-19 15:00:05.965,m6sL7dLFqc,com.sec.android.app.shealth,57b4e30a-09bf-cf12-38d8-496b5b50236b,1624147200000,
81922,2021-05-26 07:20:02.621,2021-05-25 15:00:02.824,m6sL7dLFqc,com.sec.android.app.shealth,791f28cd-479b-1d49-9739-79e2d74a4cd0,1621987200000,
40960,2021-06-26 06:33:06.341,2021-06-25 15:00:18.404,m6sL7dLFqc,com.sec.android.app.shealth,1d22ddce-5a5c-5f6d-cfca-a1ad801aef08,1624665600000,
2048,2021-07-02 02:28:08.625,2021-07-01 15:00:18.944,m6sL7dLFqc,com.sec.android.app.shealth,e2234ff8-36d2-4a60-bde6-dade0cdb5d6a,1625184000000,
2494464,2021-06-01 12:48:20.278,2021-05-31 15:00:24.899,m6sL7dLFqc,com.sec.android.app.shealth,cada1204-f64e-e5ed-8bd9-83097747ee9e,1622505600000,
131072,2021-07-08 08:28:29.361,2021-07-07 15:00:13.807,m6sL7dLFqc,com.sec.android.app.shealth,7d2ef5b9-a2d9-e30e-05ec-47847d25100e,1625702400000,
589824,2021-06-07 10:04:27.301,2021-06-06 15:00:07.743,m6sL7dLFqc,com.sec.android.app.shealth,f3179b19-6dea-31e5-9fcb-5b0347485882,1623024000000,
4721664,2021-07-14 13:44:38.743,2021-07-13 15:00:05.743,m6sL7dLFqc,com.sec.android.app.shealth,28da83e6-1f85-b303-2576-9888ccde186b,1626220800000,
1048576,2021-06-13 11:39:25.309,2021-06-12 15:00:08.837,m6sL7dLFqc,com.sec.android.app.shealth,2c044572-31cd-ed43-5d80-5fc02186c2dc,1623542400000,
19456,2021-07-20 05:15:27.261,2021-07-19 15:00:04.476,m6sL7dLFqc,com.sec.android.app.shealth,b28e84ba-f8e4-7efe-9e99-b4c39c2876a3,1626739200000,
1053696,2021-07-26 11:41:28.245,2021-07-25 15:00:07.729,m6sL7dLFqc,com.sec.android.app.shealth,7dc3883e-be83-cba0-a7d6-83840362c38a,1627257600000,
524288,2021-06-19 10:39:49.340,2021-06-18 15:00:12.129,m6sL7dLFqc,com.sec.android.app.shealth,210cf907-fcad-a8a6-962b-534a44fe89fc,1624060800000,
0,2021-07-31 15:00:02.879,2021-07-31 15:00:02.879,m6sL7dLFqc,com.sec.android.app.shealth,39f3bb65-9662-e39a-d37d-2e21699b535c,1627776000000,
2686976,2021-06-25 12:23:00.708,2021-06-24 15:00:06.993,m6sL7dLFqc,com.sec.android.app.shealth,1f8eb735-f352-5e12-4fa7-0813de15ae85,1624579200000,
0,2021-08-06 15:00:09.276,2021-08-06 15:00:09.276,m6sL7dLFqc,com.sec.android.app.shealth,294706a1-fc75-8771-5f28-7d86d7880721,1628294400000,
262144,2021-08-13 09:36:48.327,2021-08-12 15:00:10.936,m6sL7dLFqc,com.sec.android.app.shealth,41261d0d-60fd-109d-25d1-c439b45ea4c5,1628812800000,
0,2021-06-30 15:00:13.294,2021-06-30 15:00:13.294,m6sL7dLFqc,com.sec.android.app.shealth,e2f06a9d-d9cc-3b48-430c-747539d1c8b4,1625097600000,
200704,2021-08-19 08:34:45.340,2021-08-18 15:00:13.929,m6sL7dLFqc,com.sec.android.app.shealth,eb3c163e-5d4c-27e8-3c06-9b9256002a61,1629331200000,
284672,2021-08-25 09:54:13.314,2021-08-24 15:00:15.102,m6sL7dLFqc,com.sec.android.app.shealth,62ef2a70-80e7-32fa-ecf8-922d5591682b,1629849600000,
425984,2021-08-31 09:55:48.281,2021-08-30 15:00:04.736,m6sL7dLFqc,com.sec.android.app.shealth,d7e20285-a503-fca1-bc1d-51e64346a652,1630368000000,
1378304,2021-09-06 11:07:00.289,2021-09-05 15:00:08.064,m6sL7dLFqc,com.sec.android.app.shealth,144cf5bc-5d81-b09a-83f3-d3541bd195aa,1630886400000,
8732674,2021-09-12 14:53:36.315,2021-09-11 15:00:06.106,m6sL7dLFqc,com.sec.android.app.shealth,012e5321-d851-227f-5c6c-63e621bfec1d,1631404800000,
0,2021-09-17 15:00:12.022,2021-09-17 15:00:12.022,m6sL7dLFqc,com.sec.android.app.shealth,154fea18-dbc2-f9e5-7335-8a5bf5420441,1631923200000,
1048582,2021-09-24 11:32:21.326,2021-09-23 15:00:09.162,m6sL7dLFqc,com.sec.android.app.shealth,8c5a4b9a-e504-0d28-b9b3-c3184b3b74af,1632441600000,
1065985,2021-09-30 11:18:22.281,2021-09-29 15:00:09.001,m6sL7dLFqc,com.sec.android.app.shealth,89c5b3d5-54ce-32c1-78d6-b5671bd215b0,1632960000000,
4800512,2021-10-06 13:07:43.288,2021-10-05 15:00:03.687,m6sL7dLFqc,com.sec.android.app.shealth,2e435a1e-7d90-5377-2fdc-70c269fa6b85,1633478400000,
2631680,2021-07-07 12:10:24.331,2021-07-06 15:00:08.970,m6sL7dLFqc,com.sec.android.app.shealth,2e56322d-382b-3ff4-c2a4-5ba7a1afd8fa,1625616000000,
82944,2021-10-12 07:39:31.871,2021-10-11 15:00:10.014,m6sL7dLFqc,com.sec.android.app.shealth,c5cce472-7e81-94a5-1202-80cd293b7107,1633996800000,
524288,2021-07-13 10:24:53.389,2021-07-12 15:00:22.188,m6sL7dLFqc,com.sec.android.app.shealth,aebf0883-2e6d-17e7-6bc5-4c6b55af2cac,1626134400000,
135168,2021-10-18 08:43:27.266,2021-10-17 15:00:05.803,m6sL7dLFqc,com.sec.android.app.shealth,029875f5-7ec4-6b98-c6eb-313e6c0e65e7,1634515200000,
333824,2021-07-19 09:21:05.669,2021-07-18 15:00:03.217,m6sL7dLFqc,com.sec.android.app.shealth,29ec05a2-c22c-f959-de94-c232e0bdf876,1626652800000,
1048576,2021-10-24 11:13:53.676,2021-10-23 15:00:09.142,m6sL7dLFqc,com.sec.android.app.shealth,d54b54f9-3f8e-ba2d-819e-3ce30e373d0b,1635033600000,
0,2021-07-24 15:00:08.800,2021-07-24 15:00:08.800,m6sL7dLFqc,com.sec.android.app.shealth,42f71d2b-8ea4-92a7-36ce-557b9437497a,1627171200000,
344064,2021-10-30 09:05:24.303,2021-10-29 15:00:13.128,m6sL7dLFqc,com.sec.android.app.shealth,501be402-51f9-4e7d-5eba-90eed02bf2a8,1635552000000,
0,2021-07-30 15:00:04.919,2021-07-30 15:00:04.919,m6sL7dLFqc,com.sec.android.app.shealth,8f20894f-f426-5861-e650-3b69994459bf,1627689600000,
0,2021-11-04 15:00:08.084,2021-11-04 15:00:08.084,m6sL7dLFqc,com.sec.android.app.shealth,e522b070-353d-940e-652f-265a3678fa63,1636070400000,
196608,2021-08-06 08:59:19.302,2021-08-05 15:00:06.768,m6sL7dLFqc,com.sec.android.app.shealth,a40188bc-97f5-685b-1b4b-072b9d6309e8,1628208000000,
8392704,2021-11-11 14:46:50.264,2021-11-10 15:00:08.131,m6sL7dLFqc,com.sec.android.app.shealth,21ccfb41-e37b-98fb-130e-8aedceb2736f,1636588800000,
1,2021-08-11 15:20:42.579,2021-08-11 15:00:14.085,m6sL7dLFqc,com.sec.android.app.shealth,7fd6c5c6-8e12-eadc-8dbf-8dc89e3b8d73,1628726400000,
0,2021-11-16 15:00:03.944,2021-11-16 15:00:03.944,m6sL7dLFqc,com.sec.android.app.shealth,8856f47b-fc1d-ed17-4815-898dc5ba260b,1637107200000,
169984,2021-08-18 08:40:59.349,2021-08-17 15:00:10.912,m6sL7dLFqc,com.sec.android.app.shealth,c4b528c1-d418-7622-6ad4-afcd9c2bdfc8,1629244800000,
0,2021-11-23 15:00:16.157,2021-11-23 15:00:16.157,m6sL7dLFqc,com.sec.android.app.shealth,5fda2a28-253f-c6ee-6588-667566f7b607,1637712000000,
8388610,2021-11-30 14:43:32.292,2021-11-29 15:00:09.919,m6sL7dLFqc,com.sec.android.app.shealth,5181f8e1-1bbc-71df-7040-2630f4da1112,1638230400000,
268288,2021-08-24 09:06:59.969,2021-08-23 15:00:15.885,m6sL7dLFqc,com.sec.android.app.shealth,7c35e334-f5a6-3061-dcde-e8563c428734,1629763200000,
16384,2021-08-30 05:08:01.691,2021-08-29 15:00:05.731,m6sL7dLFqc,com.sec.android.app.shealth,1cffc6f8-54c2-f6c6-460e-be7b88140c3d,1630281600000,
524288,2021-09-05 10:54:40.392,2021-09-04 15:00:03.034,m6sL7dLFqc,com.sec.android.app.shealth,7a884568-f087-0033-7a38-51cff897536f,1630800000000,
8392704,2021-09-11 14:55:46.321,2021-09-10 15:00:07.799,m6sL7dLFqc,com.sec.android.app.shealth,97c824e4-00dc-b3b4-035b-f638293b2545,1631318400000,
131072,2021-09-17 08:47:38.329,2021-09-16 15:00:04.034,m6sL7dLFqc,com.sec.android.app.shealth,bd33a652-3303-2ede-6e8c-00783f02147c,1631836800000,
4200448,2021-09-23 13:55:41.773,2021-09-22 15:00:06.959,m6sL7dLFqc,com.sec.android.app.shealth,c349b4df-3cda-8b06-e61a-a189c26ba461,1632355200000,
5275648,2021-09-29 13:21:39.332,2021-09-28 15:00:03.804,m6sL7dLFqc,com.sec.android.app.shealth,b64b3b52-3184-0569-475c-8db63e3bcad0,1632873600000,
3352576,2020-11-04 12:30:48.281,2020-11-03 15:00:19.020,m6sL7dLFqc,com.sec.android.app.shealth,4ed20c9b-4199-f02a-308f-3bcb6c49ff38,1604448000000,
