com.samsung.shealth.activity.day_summary,6210049,2
step_count,active_time,target,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
5767,3516078,,0,2020-06-02 11:00:53.859,2020-06-01 15:00:01.699,60,480000,95,4564.8594,253.52994,b83a9182-e049-49ea-b8f5-5ed50bfe725d.extra_data.json,2lBdpDiteS,37137,com.sec.android.app.shealth,3478941,23940000,b83a9182-e049-49ea-b8f5-5ed50bfe725d,1591056000000,
12644,7524935,,0,2020-08-23 13:37:14.500,2020-08-22 15:00:02.404,60,4154426,208,10034.029,526.6614,fbccac7d-847a-49ae-bdf5-b83098b39951.extra_data.json,2lBdpDiteS,14296,com.sec.android.app.shealth,7510639,31560000,fbccac7d-847a-49ae-bdf5-b83098b39951,1598140800000,
5658,3557707,,0,2020-08-18 15:00:01.004,2020-08-17 15:00:00.958,60,420000,98,4419.571,247.09993,036ab8e5-9ef8-427c-bf22-f0e8373376ef.extra_data.json,2lBdpDiteS,17436,com.sec.android.app.shealth,3540271,27360000,036ab8e5-9ef8-427c-bf22-f0e8373376ef,1597708800000,
8359,5064938,,0,2020-06-08 15:00:01.745,2020-06-07 15:00:00.814,60,692635,140,6528.4297,356.38666,aad79464-da03-4fce-b941-ac54832edc81.extra_data.json,2lBdpDiteS,13460,com.sec.android.app.shealth,5051478,24300000,aad79464-da03-4fce-b941-ac54832edc81,1591574400000,
7340,4565701,,0,2020-08-04 14:35:19.302,2020-08-03 15:00:01.543,60,876185,125,5721.398,314.86197,be6014b0-d933-4fb1-9518-4d5da46b99f6.extra_data.json,2lBdpDiteS,12283,com.sec.android.app.shealth,4553418,24240000,be6014b0-d933-4fb1-9518-4d5da46b99f6,1596499200000,
15578,9924222,,0,2020-07-10 14:52:38.744,2020-07-09 15:00:00.422,60,2491150,273,12224.797,573.5906,1c4a3759-212a-4a29-9b40-c60bc4407ff0.extra_data.json,2lBdpDiteS,40684,com.sec.android.app.shealth,9883538,22560000,1c4a3759-212a-4a29-9b40-c60bc4407ff0,1594339200000,
4290,2646881,,0,2020-08-08 15:00:01.096,2020-08-07 15:00:01.293,60,300000,71,3367.8394,188.34999,6e96198d-589e-45a9-9ec9-560106ba85b5.extra_data.json,2lBdpDiteS,12576,com.sec.android.app.shealth,2634305,31620000,6e96198d-589e-45a9-9ec9-560106ba85b5,1596844800000,
135,90045,,0,2020-08-29 05:49:18.193,2020-08-28 15:00:00.703,60,17342,1,113.07001,5.81,c7ff9aa2-fe18-442c-bb33-382fb0325b10.extra_data.json,2lBdpDiteS,0,com.sec.android.app.shealth,90045,48480000,c7ff9aa2-fe18-442c-bb33-382fb0325b10,1598659200000,
7179,4621986,,0,2020-08-24 15:00:01.502,2020-08-23 15:00:00.608,60,420000,126,5547.361,305.10992,98bb6628-29c1-418f-ac71-ffbe58846fa0.extra_data.json,2lBdpDiteS,8400,com.sec.android.app.shealth,4613586,29400000,98bb6628-29c1-418f-ac71-ffbe58846fa0,1598227200000,
6068,3765326,,0,2020-06-14 12:39:21.091,2020-06-13 15:00:00.705,60,240000,103,4871.1704,269.94003,4d3b6732-b4b9-4611-8551-1f78dea0a7fd.extra_data.json,2lBdpDiteS,43836,com.sec.android.app.shealth,3721490,30420000,4d3b6732-b4b9-4611-8551-1f78dea0a7fd,1592092800000,
7244,4574473,,0,2020-08-10 15:00:01.332,2020-08-09 15:00:01.218,60,675167,126,5661.2134,302.22247,f7ce60c4-448e-444d-aae0-ba4aab013eaa.extra_data.json,2lBdpDiteS,5200,com.sec.android.app.shealth,4569273,25080000,f7ce60c4-448e-444d-aae0-ba4aab013eaa,1597017600000,
8812,5418546,,0,2020-09-04 13:36:22.890,2020-09-03 15:00:01.646,60,1033102,148,6863.049,374.7927,2258f797-7639-49a5-8ba7-b0c78245878d.extra_data.json,2lBdpDiteS,27289,com.sec.android.app.shealth,5391257,24840000,2258f797-7639-49a5-8ba7-b0c78245878d,1599177600000,
1844,1222739,,0,2020-08-30 14:25:27.971,2020-08-29 15:00:00.890,60,44689,33,1525.4502,80.36999,12333a51-17be-4913-b1f0-f86791b2a292.extra_data.json,2lBdpDiteS,10800,com.sec.android.app.shealth,1211939,27420000,12333a51-17be-4913-b1f0-f86791b2a292,1598745600000,
5760,3545221,,0,2020-08-14 12:29:36.691,2020-08-13 15:00:01.236,60,360000,96,4473.0513,248.69994,aba5d39f-ae3e-487d-8a1c-a4ce639dc016.extra_data.json,2lBdpDiteS,15600,com.sec.android.app.shealth,3529621,26880000,aba5d39f-ae3e-487d-8a1c-a4ce639dc016,1597363200000,
7760,4747671,,0,2020-06-20 14:50:20.017,2020-06-19 15:00:00.504,60,300000,130,6206.192,330.1699,dbbae589-22c6-42e9-9cfb-c3251747c5d3.extra_data.json,2lBdpDiteS,20923,com.sec.android.app.shealth,4726748,28920000,dbbae589-22c6-42e9-9cfb-c3251747c5d3,1592611200000,
5699,3437645,,0,2020-07-16 14:58:29.819,2020-07-15 15:00:00.706,60,863107,95,4481.416,252.75298,e7bbfc81-c540-4d03-853d-8b74be827422.extra_data.json,2lBdpDiteS,9892,com.sec.android.app.shealth,3427753,24660000,e7bbfc81-c540-4d03-853d-8b74be827422,1594857600000,
5882,3688257,,0,2020-09-10 13:30:42.176,2020-09-09 15:00:00.523,60,360000,100,4691.5005,257.34998,f18e692a-512e-4e3d-aee6-5f20a06e36c3.extra_data.json,2lBdpDiteS,49474,com.sec.android.app.shealth,3638783,28860000,f18e692a-512e-4e3d-aee6-5f20a06e36c3,1599696000000,
12697,8000486,,0,2020-06-26 12:37:12.238,2020-06-25 15:00:00.894,60,540000,221,9843.72,531.62994,8f56c032-3f98-4673-9f78-53f4c54b1243.extra_data.json,2lBdpDiteS,13200,com.sec.android.app.shealth,7987286,28200000,8f56c032-3f98-4673-9f78-53f4c54b1243,1593129600000,
8693,5337766,,0,2020-09-05 15:00:01.128,2020-09-04 15:00:01.133,60,720461,146,6913.2715,364.27005,fa22de7f-bdea-466a-852d-d0aac6f4bfd3.extra_data.json,2lBdpDiteS,24827,com.sec.android.app.shealth,5312939,34320000,fa22de7f-bdea-466a-852d-d0aac6f4bfd3,1599264000000,
7102,4384052,,0,2020-07-22 15:00:01.668,2020-07-21 15:00:01.844,60,996253,120,5779.475,306.94565,9d3a9968-8420-40ee-a705-c33b8c02777d.extra_data.json,2lBdpDiteS,39919,com.sec.android.app.shealth,4344133,26760000,9d3a9968-8420-40ee-a705-c33b8c02777d,1595376000000,
8700,5419394,,0,2020-09-16 13:33:10.618,2020-09-15 15:00:00.667,60,719654,148,6850.7944,384.8498,ab29ffed-5452-4a85-8ba6-1434cd188c38.extra_data.json,2lBdpDiteS,36573,com.sec.android.app.shealth,5382821,27420000,ab29ffed-5452-4a85-8ba6-1434cd188c38,1600214400000,
8189,5058479,,0,2020-08-16 14:40:09.374,2020-08-15 15:00:01.505,60,360000,138,6571.111,361.34,ea7f8b0d-3fab-4efa-8aee-94536730afcd.extra_data.json,2lBdpDiteS,57815,com.sec.android.app.shealth,5000664,38820000,ea7f8b0d-3fab-4efa-8aee-94536730afcd,1597536000000,
10838,6673149,,0,2020-07-28 14:16:19.489,2020-07-27 15:00:00.404,60,480000,183,8450.732,472.59995,d1a5977a-9820-4fda-8f4d-fa2be92576d6.extra_data.json,2lBdpDiteS,43976,com.sec.android.app.shealth,6629173,25440000,d1a5977a-9820-4fda-8f4d-fa2be92576d6,1595894400000,
5747,3524954,,0,2020-09-11 14:51:30.539,2020-09-10 15:00:00.881,60,664500,96,4523.6597,252.72797,19ffeffa-3d3c-4dd1-b5e2-8182145f87be.extra_data.json,2lBdpDiteS,8000,com.sec.android.app.shealth,3516954,22320000,19ffeffa-3d3c-4dd1-b5e2-8182145f87be,1599782400000,
9705,6010895,,0,2020-08-20 12:27:21.958,2020-08-19 15:00:00.551,60,420000,165,7703.3486,416.48004,ea07f76e-950e-409d-a25e-05aeb406170e.extra_data.json,2lBdpDiteS,35565,com.sec.android.app.shealth,5975330,29700000,ea07f76e-950e-409d-a25e-05aeb406170e,1597881600000,
4371,2756330,,0,2020-08-03 15:00:01.977,2020-08-02 15:00:00.559,60,360000,75,3448.3706,185.63997,5ac1c9e0-9ef6-4aa2-b486-efa21694723f.extra_data.json,2lBdpDiteS,8800,com.sec.android.app.shealth,2747530,14220000,5ac1c9e0-9ef6-4aa2-b486-efa21694723f,1596412800000,
7576,4751337,,0,2020-07-02 14:10:01.270,2020-07-01 15:00:00.878,60,753829,131,5802.289,320.5021,a1887711-5727-4c26-a651-f362a36727db.extra_data.json,2lBdpDiteS,2000,com.sec.android.app.shealth,4749337,27000000,a1887711-5727-4c26-a651-f362a36727db,1593648000000,
8597,5408633,,0,2020-09-22 14:56:31.531,2020-09-21 15:00:02.071,60,847217,148,6715.679,376.08542,ed9a512e-806a-4802-8111-9ac1121b11e3.extra_data.json,2lBdpDiteS,14400,com.sec.android.app.shealth,5394233,27960000,ed9a512e-806a-4802-8111-9ac1121b11e3,1600732800000,
7991,4964112,,0,2020-09-17 14:48:46.435,2020-09-16 15:00:01.344,60,480000,136,6334.43,338.81995,30431b19-452f-4acc-bff8-389a80726bd2.extra_data.json,2lBdpDiteS,31963,com.sec.android.app.shealth,4932149,23880000,30431b19-452f-4acc-bff8-389a80726bd2,1600300800000,
3924,2376200,,0,2020-08-26 14:34:50.274,2020-08-25 15:00:01.363,60,360000,65,3017.3003,171.57994,5b9384d8-0ef3-4147-87a7-aad92f084249.extra_data.json,2lBdpDiteS,2400,com.sec.android.app.shealth,2373800,27540000,5b9384d8-0ef3-4147-87a7-aad92f084249,1598400000000,
2302,1530361,,0,2020-08-22 09:37:05.070,2020-08-21 15:00:00.793,60,60000,41,1883.79,101.729996,e280bc78-ee75-4390-a9aa-4eed737e1dbd.extra_data.json,2lBdpDiteS,7600,com.sec.android.app.shealth,1522761,24240000,e280bc78-ee75-4390-a9aa-4eed737e1dbd,1598054400000,
10357,6440264,,0,2020-09-28 14:48:21.226,2020-09-27 15:00:00.765,60,360000,178,8036.1514,442.82007,460d6ea1-7aca-49fe-bc8a-30ca1d59d433.extra_data.json,2lBdpDiteS,10400,com.sec.android.app.shealth,6429864,28080000,460d6ea1-7aca-49fe-bc8a-30ca1d59d433,1601251200000,
9617,5926146,,0,2020-08-09 11:48:20.353,2020-08-08 15:00:00.793,60,300000,163,7918.1416,428.04996,333869d0-d5d8-4df6-9716-c32d7da0873e.extra_data.json,2lBdpDiteS,158527,com.sec.android.app.shealth,5767619,28140000,333869d0-d5d8-4df6-9716-c32d7da0873e,1596931200000,
6509,3914281,,0,2020-07-08 12:41:22.671,2020-07-07 15:00:01.515,60,930864,108,4983.831,282.28296,d826c18e-7bd9-42f1-9580-c4547cbbe421.extra_data.json,2lBdpDiteS,800,com.sec.android.app.shealth,3913481,27120000,d826c18e-7bd9-42f1-9580-c4547cbbe421,1594166400000,
8295,5282673,,0,2020-09-23 14:48:16.181,2020-09-22 15:00:00.465,60,300000,145,6687.5405,367.81985,06c8faec-686a-436b-ba2f-fb3203a4aae3.extra_data.json,2lBdpDiteS,57184,com.sec.android.app.shealth,5225489,26760000,06c8faec-686a-436b-ba2f-fb3203a4aae3,1600819200000,
6892,4306552,,0,2020-08-16 01:48:04.519,2020-08-14 15:00:02.116,60,480000,118,5536.67,295.27002,4dadb2f1-ddd2-40a5-bcd4-369543ed8569.extra_data.json,2lBdpDiteS,43209,com.sec.android.app.shealth,4263343,31560000,4dadb2f1-ddd2-40a5-bcd4-369543ed8569,1597449600000,
4960,3093747,,0,2020-10-04 14:45:42.327,2020-10-03 15:00:05.563,60,1269546,85,3780.582,183.1485,3da1cfb1-8ce3-4e70-95ce-1ea024e275b7.extra_data.json,2lBdpDiteS,10114,com.sec.android.app.shealth,3083633,34440000,3da1cfb1-8ce3-4e70-95ce-1ea024e275b7,1601769600000,
7617,4701203,,0,2020-09-01 13:35:06.493,2020-08-31 15:00:01.206,60,703663,130,6005.144,323.94928,58d3e7ef-65c6-41db-bdf6-e6064f49dcdf.extra_data.json,2lBdpDiteS,15600,com.sec.android.app.shealth,4685603,26040000,58d3e7ef-65c6-41db-bdf6-e6064f49dcdf,1598918400000,
2104,1267800,,0,2020-08-28 14:44:36.246,2020-08-27 15:00:01.078,60,240000,35,1676.6997,85.79998,e591ec4c-b642-45b9-9ac5-607475d35a16.extra_data.json,2lBdpDiteS,800,com.sec.android.app.shealth,1267000,25380000,e591ec4c-b642-45b9-9ac5-607475d35a16,1598572800000,
13150,7940681,,0,2020-07-14 13:41:20.379,2020-07-13 15:00:01.768,60,700542,218,10718.833,594.4949,4a76227a-83c8-4af2-a6da-a14310de4a5c.extra_data.json,2lBdpDiteS,141503,com.sec.android.app.shealth,7799178,27120000,4a76227a-83c8-4af2-a6da-a14310de4a5c,1594684800000,
9575,5903428,,0,2020-08-21 12:55:03.357,2020-08-20 15:00:00.857,60,783914,161,7612.0415,398.126,f5f81703-bd97-4f1b-bd6f-2f9a2a78bf54.extra_data.json,2lBdpDiteS,24968,com.sec.android.app.shealth,5878460,32460000,f5f81703-bd97-4f1b-bd6f-2f9a2a78bf54,1597968000000,
5494,3385424,,0,2020-09-07 14:53:43.511,2020-09-06 15:00:00.819,60,480000,93,4353.8105,246.85997,d676d378-4f76-4ea0-b5ad-d69618b00831.extra_data.json,2lBdpDiteS,24289,com.sec.android.app.shealth,3361135,25800000,d676d378-4f76-4ea0-b5ad-d69618b00831,1599436800000,
5221,3134150,,0,2020-09-03 13:25:04.226,2020-09-02 15:00:00.750,60,420000,85,4110.2812,232.14996,3308aa25-d79f-4f4d-924d-e35b642b5a0f.extra_data.json,2lBdpDiteS,40727,com.sec.android.app.shealth,3093423,27000000,3308aa25-d79f-4f4d-924d-e35b642b5a0f,1599091200000,
5738,3552861,,0,2020-09-29 13:11:20.389,2020-09-28 15:00:00.875,60,300000,98,4493.48,245.48,165805e4-5882-4a35-8b1f-1ca6559caa8c.extra_data.json,2lBdpDiteS,7275,com.sec.android.app.shealth,3545586,32100000,165805e4-5882-4a35-8b1f-1ca6559caa8c,1601337600000,
12219,7557272,,0,2020-10-10 14:57:34.663,2020-10-09 15:00:01.224,60,1144438,208,9491.606,508.01212,7d573f3b-e02b-4013-a464-d818ce488a99.extra_data.json,2lBdpDiteS,5200,com.sec.android.app.shealth,7552072,30600000,7d573f3b-e02b-4013-a464-d818ce488a99,1602288000000,
11561,7365041,,0,2020-08-27 13:56:40.611,2020-08-26 15:00:00.424,60,420000,203,9347.971,487.87994,18b7822f-987b-4044-9790-c7f6d9b346fc.extra_data.json,2lBdpDiteS,35582,com.sec.android.app.shealth,7329459,26880000,18b7822f-987b-4044-9790-c7f6d9b346fc,1598486400000,
8574,5334832,,0,2020-07-20 14:24:52.883,2020-07-19 15:00:01.052,60,733921,146,6809.99,360.83,44ca3f6b-2a69-4271-8feb-0cdf07a8c2c5.extra_data.json,2lBdpDiteS,12949,com.sec.android.app.shealth,5321883,27120000,44ca3f6b-2a69-4271-8feb-0cdf07a8c2c5,1595203200000,
320,212906,,0,2020-09-13 14:19:48.388,2020-09-12 15:00:01.542,60,30015,5,270.46002,14.2,760805a4-7dc1-462c-8609-b43257b4a204.extra_data.json,2lBdpDiteS,800,com.sec.android.app.shealth,212106,32100000,760805a4-7dc1-462c-8609-b43257b4a204,1599955200000,
8087,4941781,,0,2020-09-09 12:17:22.236,2020-09-08 15:00:00.817,60,480000,135,6376.6494,348.39996,302cc970-3f7e-44b0-8a01-dd44275fbbcd.extra_data.json,2lBdpDiteS,29290,com.sec.android.app.shealth,4912491,23700000,302cc970-3f7e-44b0-8a01-dd44275fbbcd,1599609600000,
5575,3376785,,0,2020-10-16 13:32:40.864,2020-10-15 15:00:00.444,60,540000,91,4289.5713,244.62996,b47be764-dd83-4244-9e41-a8d9ad39097c.extra_data.json,2lBdpDiteS,16965,com.sec.android.app.shealth,3359820,27420000,b47be764-dd83-4244-9e41-a8d9ad39097c,1602806400000,
4614,2917531,,0,2020-09-02 14:08:34.796,2020-09-01 15:00:01.189,60,300000,80,3672.1104,198.34999,e9978300-7176-4613-874e-10acca629f94.extra_data.json,2lBdpDiteS,24126,com.sec.android.app.shealth,2893405,27180000,e9978300-7176-4613-874e-10acca629f94,1599004800000,
6021,3750082,,0,2020-10-05 14:45:03.349,2020-10-04 15:00:01.199,60,420000,103,4631.7993,258.01993,d5b0cd0a-e358-470a-9a4c-127b97b12794.extra_data.json,2lBdpDiteS,11600,com.sec.android.app.shealth,3738482,27060000,d5b0cd0a-e358-470a-9a4c-127b97b12794,1601856000000,
4025,2664917,,0,2020-09-19 14:02:10.728,2020-09-18 15:00:00.602,60,60000,71,3348.239,181.94998,f96d5d5b-3dca-4210-91af-0e18ba8d001b.extra_data.json,2lBdpDiteS,29600,com.sec.android.app.shealth,2635317,24900000,f96d5d5b-3dca-4210-91af-0e18ba8d001b,1600473600000,
6789,4284689,,0,2020-09-08 14:35:55.810,2020-09-07 15:00:01.643,60,540000,118,5373.2,286.15,3f3539d4-482c-4d12-9b22-344007e23d75.extra_data.json,2lBdpDiteS,15177,com.sec.android.app.shealth,4269512,26280000,3f3539d4-482c-4d12-9b22-344007e23d75,1599523200000,
12913,7957137,,0,2020-10-22 14:48:12.505,2020-10-21 15:00:00.717,60,979667,220,10140.7295,555.22864,a0558b09-bf9a-4bcd-a34a-03a8ca803039.extra_data.json,2lBdpDiteS,25160,com.sec.android.app.shealth,7931977,27240000,a0558b09-bf9a-4bcd-a34a-03a8ca803039,1603324800000,
5310,3297585,,0,2020-09-15 13:40:26.210,2020-09-14 15:00:00.855,60,540000,90,4131.0205,227.79997,bc63a081-5d66-4377-b142-f0a2c39dad9e.extra_data.json,2lBdpDiteS,22721,com.sec.android.app.shealth,3274864,24840000,bc63a081-5d66-4377-b142-f0a2c39dad9e,1600128000000,
15482,9675126,,0,2020-07-26 14:15:12.128,2020-07-25 15:00:01.698,60,832222,268,12443.407,677.4277,60851463-8bba-4dab-b7aa-6367c2b28bbb.extra_data.json,2lBdpDiteS,129179,com.sec.android.app.shealth,9545947,31860000,60851463-8bba-4dab-b7aa-6367c2b28bbb,1595721600000,
7814,4881087,,0,2020-09-14 14:32:58.766,2020-09-13 15:00:00.463,60,480000,133,6051.179,342.25,04d25da5-ddce-4d40-ba88-84cd036eabf7.extra_data.json,2lBdpDiteS,30541,com.sec.android.app.shealth,4850546,26400000,04d25da5-ddce-4d40-ba88-84cd036eabf7,1600041600000,
2507,1552875,,0,2020-10-11 15:00:00.713,2020-10-10 15:00:00.939,60,420000,41,2013.6602,104.26,1040461c-2666-4a73-9812-96e631df74f9.extra_data.json,2lBdpDiteS,2400,com.sec.android.app.shealth,1550475,31500000,1040461c-2666-4a73-9812-96e631df74f9,1602374400000,
9036,5480823,,0,2020-10-28 14:34:30.245,2020-10-27 15:00:01.038,60,480000,151,7014.692,379.6701,e884d9cb-c3ea-4405-937b-e2ab5de8d595.extra_data.json,2lBdpDiteS,6800,com.sec.android.app.shealth,5474023,26940000,e884d9cb-c3ea-4405-937b-e2ab5de8d595,1603843200000,
10733,6536543,,0,2020-09-25 14:34:44.105,2020-09-24 15:00:00.731,60,420000,180,8467.6,455.2,64e5d45a-e15b-4bb0-8fae-7fa5cd64a05e.extra_data.json,2lBdpDiteS,24366,com.sec.android.app.shealth,6512177,25860000,64e5d45a-e15b-4bb0-8fae-7fa5cd64a05e,1600992000000,
5069,3083423,,0,2020-08-01 15:00:01.894,2020-07-31 15:00:00.987,60,360000,85,3907.8186,205.54997,c1660fac-1a39-49c4-b44c-4a5814b618f5.extra_data.json,2lBdpDiteS,12168,com.sec.android.app.shealth,3071255,29700000,c1660fac-1a39-49c4-b44c-4a5814b618f5,1596240000000,
8910,5616618,,0,2020-09-21 15:00:02.467,2020-09-20 15:00:00.756,60,763312,155,7118.396,381.7845,ee946613-38a2-48de-8270-6b0dbcd36a9f.extra_data.json,2lBdpDiteS,18542,com.sec.android.app.shealth,5598076,26940000,ee946613-38a2-48de-8270-6b0dbcd36a9f,1600646400000,
3382,2236837,,0,2020-10-17 15:00:01.220,2020-10-16 15:00:00.748,60,53360,60,2838.49,156.18999,638df502-5694-4ae2-a4af-23996a6c4223.extra_data.json,2lBdpDiteS,28400,com.sec.android.app.shealth,2208437,27120000,638df502-5694-4ae2-a4af-23996a6c4223,1602892800000,
7832,4798751,,0,2020-08-07 14:35:53.847,2020-08-06 15:00:00.635,60,360000,131,6161.1387,329.25,52cab394-d92d-4d49-a058-bd2445f05e40.extra_data.json,2lBdpDiteS,8800,com.sec.android.app.shealth,4789951,23460000,52cab394-d92d-4d49-a058-bd2445f05e40,1596758400000,
6603,4055998,,0,2020-09-20 14:25:31.212,2020-09-19 15:00:00.997,60,1052511,111,5216.303,286.89658,dcf709c2-d85b-494c-9a65-86c082da60ec.extra_data.json,2lBdpDiteS,12376,com.sec.android.app.shealth,4043622,30900000,dcf709c2-d85b-494c-9a65-86c082da60ec,1600560000000,
2540,1628462,,0,2020-10-01 14:23:48.298,2020-09-30 15:00:00.965,60,120000,43,2166.89,120.37002,9b24d0e1-32c9-43ab-9ae3-37ee2248699e.extra_data.json,2lBdpDiteS,56887,com.sec.android.app.shealth,1571575,25920000,9b24d0e1-32c9-43ab-9ae3-37ee2248699e,1601510400000,
8781,5998630,,0,2020-11-03 15:01:22.110,2020-11-02 15:00:00.940,60,1332398,165,6358.1406,393.71585,46a493f1-a579-416f-8ebf-5c2675175e3c.extra_data.json,2lBdpDiteS,19960,com.sec.android.app.shealth,5978670,28740000,46a493f1-a579-416f-8ebf-5c2675175e3c,1604361600000,
490,321223,,0,2020-09-27 12:10:46.963,2020-09-26 15:00:01.634,60,42820,8,417.98004,22.960001,bb481d51-df81-4a5e-8038-027b01c80ca5.extra_data.json,2lBdpDiteS,8400,com.sec.android.app.shealth,312823,29700000,bb481d51-df81-4a5e-8038-027b01c80ca5,1601164800000,
11309,7068498,,0,2020-10-23 14:42:33.380,2020-10-22 15:00:00.744,60,759090,195,8897.873,468.08368,1d21205e-ac24-474c-bb7a-85aad7da521a.extra_data.json,2lBdpDiteS,16239,com.sec.android.app.shealth,7052259,27180000,1d21205e-ac24-474c-bb7a-85aad7da521a,1603411200000,
5612,3399729,,0,2020-08-13 13:47:37.695,2020-08-12 15:00:03.174,60,663587,93,4372.79,236.79802,a7f9b482-2103-4bab-a7fc-6ac6a45bdc48.extra_data.json,2lBdpDiteS,25747,com.sec.android.app.shealth,3373982,27060000,a7f9b482-2103-4bab-a7fc-6ac6a45bdc48,1597276800000,
10791,6742490,,0,2020-09-26 12:17:15.905,2020-09-25 15:00:01.551,60,420000,186,8775.485,484.83002,b54485e5-02ee-4b77-8eaf-15752c7c020b.extra_data.json,2lBdpDiteS,67200,com.sec.android.app.shealth,6675290,26640000,b54485e5-02ee-4b77-8eaf-15752c7c020b,1601078400000,
6106,3742109,,0,2020-10-07 14:47:50.064,2020-10-06 15:00:02.796,60,480000,103,4661.1387,258.79996,77db73a4-6d67-4eb1-8985-3365e1132b8a.extra_data.json,2lBdpDiteS,3200,com.sec.android.app.shealth,3738909,24120000,77db73a4-6d67-4eb1-8985-3365e1132b8a,1602028800000,
8522,5541832,,0,2020-11-09 14:45:11.134,2020-11-08 15:00:00.993,60,907243,151,6329.8774,346.22308,25891577-6eaa-4dd7-8b97-56864f3cd423.extra_data.json,2lBdpDiteS,27200,com.sec.android.app.shealth,5514632,27300000,25891577-6eaa-4dd7-8b97-56864f3cd423,1604880000000,
6189,3820420,,0,2020-10-29 14:27:53.181,2020-10-28 15:00:00.449,60,360000,105,4899.659,267.80997,0c6e3cd4-8da2-4560-addd-5566d0c279a0.extra_data.json,2lBdpDiteS,30398,com.sec.android.app.shealth,3790022,24840000,0c6e3cd4-8da2-4560-addd-5566d0c279a0,1603929600000,
8748,5366250,,0,2020-10-13 15:08:13.017,2020-10-12 15:00:02.039,60,981285,148,6774.0513,366.3397,9d1f6f0e-01a6-4368-95ff-3b82900e0a06.extra_data.json,2lBdpDiteS,1200,com.sec.android.app.shealth,5365050,26400000,9d1f6f0e-01a6-4368-95ff-3b82900e0a06,1602547200000,
7156,4413062,,0,2020-08-19 14:22:43.944,2020-08-18 15:00:00.610,60,420000,121,5547.2495,303.45996,b494d258-ea6a-442e-92cf-a5c4a1049640.extra_data.json,2lBdpDiteS,11019,com.sec.android.app.shealth,4402043,26700000,b494d258-ea6a-442e-92cf-a5c4a1049640,1597795200000,
8492,4903573,,0,2020-10-03 15:00:05.791,2020-10-02 15:00:00.677,60,3311386,135,6453.2983,326.34982,6d379e0d-723f-4609-81e7-18de0e292f2d.extra_data.json,2lBdpDiteS,5200,com.sec.android.app.shealth,4898373,33480000,6d379e0d-723f-4609-81e7-18de0e292f2d,1601683200000,
5219,3194990,,0,2020-10-02 15:00:01.143,2020-10-01 15:00:00.807,60,687951,88,4179.3706,217.23656,5a112823-c2e4-4aaa-8fb1-557e5d9b6277.extra_data.json,2lBdpDiteS,14765,com.sec.android.app.shealth,3180225,25920000,5a112823-c2e4-4aaa-8fb1-557e5d9b6277,1601596800000,
9036,5609625,,0,2020-10-19 13:58:43.056,2020-10-18 15:00:00.952,60,660445,155,7083.8345,382.16956,e2b7d6cb-825f-4d95-94f5-966ba483020e.extra_data.json,2lBdpDiteS,14400,com.sec.android.app.shealth,5595225,25200000,e2b7d6cb-825f-4d95-94f5-966ba483020e,1603065600000,
7257,4722332,,0,2020-11-04 14:42:04.197,2020-11-03 15:00:00.877,60,1141692,130,5493.953,301.75287,cc586e69-1321-4396-a098-294fa1078c77.extra_data.json,2lBdpDiteS,60488,com.sec.android.app.shealth,4661844,25020000,cc586e69-1321-4396-a098-294fa1078c77,1604448000000,
19808,13470641,,0,2020-11-15 14:04:44.963,2020-11-14 15:00:01.611,60,2778070,371,14403.051,896.092,6f67231b-e25f-4f34-b8fc-12a13dda363e.extra_data.json,2lBdpDiteS,37455,com.sec.android.app.shealth,13433186,30360000,6f67231b-e25f-4f34-b8fc-12a13dda363e,1605398400000,
7086,4446951,,0,2020-10-09 12:59:29.970,2020-10-08 15:00:01.065,60,1023435,123,5511.8076,302.581,27205509-2b5c-4d4a-b9bd-8e9ca9773bbf.extra_data.json,2lBdpDiteS,2789,com.sec.android.app.shealth,4444162,26580000,27205509-2b5c-4d4a-b9bd-8e9ca9773bbf,1602201600000,
10359,6212038,,0,2020-08-25 12:02:01.676,2020-08-24 15:00:00.767,60,714922,171,8308.119,448.60593,cb4dab7a-7ada-4f88-9fc8-c2d35cbf00a7.extra_data.json,2lBdpDiteS,70853,com.sec.android.app.shealth,6141185,29460000,cb4dab7a-7ada-4f88-9fc8-c2d35cbf00a7,1598313600000,
4298,2784339,,0,2020-11-21 14:26:59.559,2020-11-20 15:00:01.847,60,719080,76,3355.1326,218.99562,6a630a8e-35fa-4d18-8194-6db1b60132e0.extra_data.json,2lBdpDiteS,10000,com.sec.android.app.shealth,2774339,31020000,6a630a8e-35fa-4d18-8194-6db1b60132e0,1605916800000,
663,441420,,0,2020-10-25 14:41:20.847,2020-10-24 15:00:00.983,60,47757,11,543.54004,28.880003,152d0930-dace-4106-be8e-e3e36dd898cb.extra_data.json,2lBdpDiteS,1200,com.sec.android.app.shealth,440220,31620000,152d0930-dace-4106-be8e-e3e36dd898cb,1603584000000,
8472,5162645,,0,2020-10-08 14:49:06.465,2020-10-07 15:00:00.582,60,756668,141,6633.671,360.30618,f732d529-689c-4aee-b091-04a10eaf9343.extra_data.json,2lBdpDiteS,16000,com.sec.android.app.shealth,5146645,24720000,f732d529-689c-4aee-b091-04a10eaf9343,1602115200000,
